article_id,from_user_raw_id,nusers,ntweets,gini,tweet_raw_id,in_reply_to_screen_name,from_screen_name,n_of_reply
738099,30903741,1634,5128,0.6518993807487917,737437510557540352,telesurenglish,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,825830393492312065,EnglishAlwaght,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,821524419252101121,l04_ronny,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810198054343155712,fish114209,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750038013539786752,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750158596365701120,CBSNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,770780311084867584,ItsJustJill,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,802217744489857025,AnnCoulter,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,839674051652009984,SoniaKatiMota,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,841495858172514304,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,813491044566200326,MaartendeVries2,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,816409282006646786,Anamcara2015,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,833041670966882304,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,737550173115580418,NOWARSFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,742248225030049796,LatuffCartoons,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,781529562530275328,Uber_NJ,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788213856073940992,DrDavidDuke,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836493571851083778,businessinsider,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,762328756643999745,todayinsyria,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,822258866490441728,Ian56789,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,736256335872811008,LisaMirandoCNN,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,828321528471117824,WakeUpMFers,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,818557282254397441,ezraklein,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,806373333487022080,BOZOBRIZZO,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,774396873570254848,watchmennews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750154875418185730,twilight2000,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,814663473330147328,realDonaldTrump,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,825923743474069504,theblaze,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,830873155463892993,mosesbread72,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,814557061182726144,palestininianpr,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,803127233686609920,repeto,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812866698399227904,greta,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744614328121196544,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,740401228778196993,Israellycool,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744301896026861568,willripleyCNN,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,811695606137618432,WeTrustEllison,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,833080399232266240,Wrath_01,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810558573386301441,BBCBreaking,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750153181011648512,EWErickson,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,833052589792993280,wikileaks,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,824969796156481536,RickSteves,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819020027454070785,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,814667753491550208,FoxNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,839555208334041088,Statistar30,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,743973826141134848,twittwootwiggy,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,755080259440029698,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753755023725572096,TIME,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,829408385913151488,Ian56789,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,774879454375976960,frankbrunoboxer,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744961613065687041,rcallimachi,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750151483455254528,nycjim,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810718175910313984,WellsKathleen,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753755182911991808,RT_com,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,825831110235918336,gen_rai,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,751224306219094016,addiggs,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,815281250248204288,kravitzjonny,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819014795730960386,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,828809776767266818,mikopeled,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,837162645400670208,DailySabah,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810630390335553536,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788063506251681792,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,736244418089385984,ASCETweets,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788193662496673792,WeLoveJillStein,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,837914346634129408,hempoilcures,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,790748932565442561,DougSabbag,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788953784013639682,mrdaveyd,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,832015005755125760,StevePieczenik,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,828843800046956545,Dennis_Kucinich,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836494929375305729,KarenSkeens2,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,839628298707587072,abermans,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,802250123577131012,RT_America,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753755641404018689,PressTV,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,821870949704155136,cynthiamckinney,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744779690917847040,Quindel1plex,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744953883831607296,rcallimachi,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,817966292367872000,The_NewArab,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,762476824873971712,cnnbrk,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744218852507082752,CNNPolitics,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,755988334883680256,Oregonian,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,807345962385436672,FeltonGreg,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,770874792958242816,PalestineExists,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,738691266515374080,LostHighwaygnr,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750143918159699968,roncay5,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812847853043187718,WeNeedTrump,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,743977412438876161,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819681617354493952,haniefhaider,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,747462243328000000,PhilipdClarke,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836102375089688577,jbarronw,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,761239341519675392,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,751202238668763136,JOYOURPAPARAZZI,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,772534358078992384,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,833106244898426880,stacyherbert,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,790753830472265728,SHO_TheCircus,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836492768839008256,NBCNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,780445798257483776,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,811757537129136128,sahouraxo,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,813259208674025473,TheMeso,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750156200554078208,jayrosen_nyu,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,733207782086713344,groundhogmum,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,734962808106815488,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,736245582805663745,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,742246830952448000,JOYOURPAPARAZZI,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810610956694945792,ShoebridgeC,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,806403399281504256,BBCNewsUS,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810693480695603200,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788928020073500673,thedailybeast,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819020723968581632,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812785841906946049,FabricaRecords,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810627712247271425,davidicke,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,820797811880968197,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,805220310182043648,Doug_Bandow,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,780239718537568257,LukeAdams97,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,773357729633021952,ACTBrigitte,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,734517796462333952,DrGreenmantle,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,770413869550280704,janamurray,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812840429582315520,realDonaldTrump,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812489736203866112,APDiploWriter,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819974595486752768,Anamcara2015,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,814261422687301633,StanleyCohenLaw,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,790367907892957184,TedKottler,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,761038660405911552,DrLMPortugal,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,824770028381761538,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,826678885966192641,frontlinepbs,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,769984620393820160,MikeCarlton01,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,822295647059443712,Dennis_Kucinich,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,825925651362258944,SOFREP,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,830945007867551744,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810605714335002625,ShitZone,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,812784380783403009,afrianiev,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,744792782489870342,60Minutes,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,735298134394314752,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,745448630450978816,LevineJonathan,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,788960223666933760,SqarerootofeviL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,811012204115808256,ElenaHaskins,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,805836769862131712,Vxwxg33ZsGp6i6I,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,736315378956013568,OccuWorld,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,775176268937506817,EricShawnTV,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,803870808518987777,2tired2retire,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,781528134143258624,BostonGlobe,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750152485545783296,ABCPolitics,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,828339694194745344,yhahem74,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,832376205449973761,1markconway,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,823422677046083584,4thAnon,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,806700756694773760,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,829917623177535488,Scherazad100,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,819744591242870784,Clappedout2,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,775077314866483201,JamesGRickards,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,754826221016408064,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,755078896542822400,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,843095911400062976,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,790710803867459584,LynnStarwalker,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,770065892998873088,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836103552225325056,jbarronw,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,767946903694651392,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,839020794554413056,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,741883860363804672,goodtryfb666,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,732416867176849408,DougSabbag,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,833462157794619392,Bimrluvr,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,836493506755493888,vicenews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,761384281088270336,AbbsWinston,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,733901695869034496,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,787705180078739456,SLindauer2011,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,732736466682437632,Pal_Guevara_Che,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,755659953751388161,Glambertoo1,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,779233884944764928,FightExtremism,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,780601881236156416,FeltonGreg,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,741352411407622144,panegron,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753753457274740736,NewsLayla,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,734224049304309762,wisermann,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,828845709499650048,traumen351,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,763515135327547396,HilzFuld,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,742251379880693760,SamHarrisOrg,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,781528524150616064,SkyNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,821873791047344129,palestininianpr,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,750153073520025600,SopanDeb,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,826358487445704704,cynthiamckinney,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,822261865459761152,JPY_Kurdish,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,810969622870528000,greta,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753452899854802944,RealFKNNews,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,803080276712689665,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,816356513862193153,TheLibRepublic,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,745056206109048832,peterbergencnn,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,847679902572724225,RT_America,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,824678614805254144,AlisaaGail,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,798974948324753408,NOWARFORISRAEL,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,761459768921694208,DougSabbag,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,747625779287097344,AH44KS,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,832015548145815552,StevePieczenik,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,767119920995807232,MsRock4Ever,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,769993672523915264,occpal,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,824761458000932864,JoneveMcCormick,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,732984207165661184,ShirlsAdams,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,787808425673576450,Mk1_uc,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,753332865706762240,BarbaraMcK42,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,817476969646276608,WakeUpMFers,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,746596454014214144,SenateGOP,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,738690190135287808,AC360,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,787839373349826560,Sidspeaks1,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,742231280016752642,srivastarohan,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,767930178139926528,ShitZone,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,741715436119719936,Teapublicanways,wisermann,1752
738099,30903741,1634,5128,0.6518993807487917,762406065392582656,SumerSloan,wisermann,1752
