tweet_raw_id,tweet_created_at,tweet_retweeted_status_id,tweet_quoted_status_id,tweet_in_reply_to_status_id,user_raw_id,article_id,site_id,site_label
732368707238825984,2016-05-17 00:34:41,,,,224491023,351734,41,0
732368747411824641,2016-05-17 00:34:50,,,,224491023,351736,41,0
732368758455554048,2016-05-17 00:34:53,,,732368261271191552,570318719,13058,1,1
732368792840491008,2016-05-17 00:35:01,732308798254256132,,,1236804836,350561,4,1
732368803305127936,2016-05-17 00:35:04,732368034698944512,,,4922661084,350697,56,0
732368808053112833,2016-05-17 00:35:05,732368033956532224,,,4922661084,350697,56,0
732368813828800512,2016-05-17 00:35:06,,,,2864509834,351738,67,0
732368831784439809,2016-05-17 00:35:10,732321684775157760,,,583122991,351467,68,0
732368870569328640,2016-05-17 00:35:20,732339805930041344,,,500444558,351184,68,0
732368874600054784,2016-05-17 00:35:21,732339805930041344,,,37787301,351184,68,0
732368887480602624,2016-05-17 00:35:24,732169631893454849,,,2595865716,1170365,56,0
732368888252514304,2016-05-17 00:35:24,731943742349795328,,,712740181925728256,349197,56,0
732368914852761604,2016-05-17 00:35:30,731943742349795328,,,2907412790,349197,56,0
732368923614687232,2016-05-17 00:35:32,,,,4894176545,350955,56,0
732368961698975744,2016-05-17 00:35:41,732308798254256132,,,447919841,350561,4,1
732369017877463041,2016-05-17 00:35:55,,732367859096158208,,2156190929,9560,1,1
732369035367571457,2016-05-17 00:35:59,,,,7708032,9767,2,1
732369035464081408,2016-05-17 00:35:59,732367825407516673,,,703971353351696384,1170511,56,0
732369064492859392,2016-05-17 00:36:06,,,,4917092018,351740,41,0
732369094054289408,2016-05-17 00:36:13,732316456688422913,,,583122991,351427,68,0
732369138270658560,2016-05-17 00:36:23,732285395665358848,,,4238209872,351160,68,0
732369149402460160,2016-05-17 00:36:26,732368033956532224,,,613048145,350697,56,0
732369168033517568,2016-05-17 00:36:31,732368034694713344,,,613048145,350697,56,0
732369183300845570,2016-05-17 00:36:34,732368034698944512,,,613048145,350697,56,0
732369206792978432,2016-05-17 00:36:40,,,,509332216,72475,60,0
732369242180423680,2016-05-17 00:36:48,732308798254256132,,,120060396,350561,4,1
732369262841634816,2016-05-17 00:36:53,,,,19700426,349312,73,0
732369286488940546,2016-05-17 00:36:59,,,,115392787,351387,56,0
732369288716115971,2016-05-17 00:36:59,,,,382209139,2109367,56,0
732369292403036160,2016-05-17 00:37:00,732368033956532224,,,4855587569,350697,56,0
732369314322468866,2016-05-17 00:37:05,731943742349795328,,,705814755869470720,349197,56,0
732369327010123777,2016-05-17 00:37:08,,,,2817679755,1170511,56,0
732369344051564544,2016-05-17 00:37:13,,,732204773370429440,3045973431,46085,2,1
732369355313414144,2016-05-17 00:37:15,,,,18771382,1170365,56,0
732369357007785984,2016-05-17 00:37:16,,,,2884798104,351743,41,0
732369396593614848,2016-05-17 00:37:25,732289030876880897,,,503486713,351132,56,0
732369431611875328,2016-05-17 00:37:33,732368033956532224,,,1664059166,350697,56,0
732369442718547969,2016-05-17 00:37:36,731943742349795328,,,108593067,349197,56,0
732369487781990400,2016-05-17 00:37:47,732326331111723009,,,4875427757,351492,2,1
732369526617051136,2016-05-17 00:37:56,,,,956571343,351747,9,0
732369539258683392,2016-05-17 00:37:59,731258460399009792,,,1109949931,351748,9,0
732369552936292352,2016-05-17 00:38:02,,,732320229074706432,3316379060,10557,4,1
732369571156369408,2016-05-17 00:38:07,,,,14294848,351745,4,1
732369572368678912,2016-05-17 00:38:07,,732366053548949505,,4855230641,350226,58,0
732369579289141248,2016-05-17 00:38:09,731943742349795328,,,93677186,349197,56,0
732369660901875713,2016-05-17 00:38:28,732369064492859392,,,274422511,351740,41,0
732369666883104768,2016-05-17 00:38:30,,,,21032566,351746,73,0
732369681072283648,2016-05-17 00:38:33,732244466497691648,,,3594949872,196346,68,0
732369695551172608,2016-05-17 00:38:36,732364935313809409,732363322700468224,,2302191793,351617,56,0
732369711887876102,2016-05-17 00:38:40,,732367880545800192,,3059990472,351730,41,0
732369725326557185,2016-05-17 00:38:43,732352434199105536,,,389486216,350660,56,0
732369748391002112,2016-05-17 00:38:49,,,,31593358,349373,41,0
732369751243034624,2016-05-17 00:38:50,,732368353625415680,,704060092065423361,106861,41,0
732369814447136772,2016-05-17 00:39:05,731943742349795328,,,374284455,349197,56,0
732369823540334592,2016-05-17 00:39:07,732308798254256132,,,2409632538,350561,4,1
732369832348258304,2016-05-17 00:39:09,732359729482063872,,,494500690,350172,3,1
732369876682190848,2016-05-17 00:39:20,732352434199105536,,,4855587569,350660,56,0
732369900950441984,2016-05-17 00:39:25,732244604800643073,,,4690614686,1170428,56,0
732369947846975488,2016-05-17 00:39:36,732308798254256132,,,489982682,350561,4,1
732369949637779459,2016-05-17 00:39:37,732367880545800192,,,4537651278,351730,41,0
732369960127877120,2016-05-17 00:39:39,,,,376020156,1170506,51,0
732369995074834432,2016-05-17 00:39:48,,732363815120207872,,2531333780,195876,36,0
732370005766098944,2016-05-17 00:39:50,732169631893454849,,,4690614686,1170365,56,0
732370030763999232,2016-05-17 00:39:56,,,,1712243070,1170512,72,0
732370033402224640,2016-05-17 00:39:57,,,732367327207948289,4804559293,351749,55,0
732370065019027456,2016-05-17 00:40:04,,,,44397959,65113,38,0
732370085076029440,2016-05-17 00:40:09,731943742349795328,,,1470713024,349197,56,0
732370091074048004,2016-05-17 00:40:11,,,732368866135810048,722963864015503360,11231,2,1
732370095259930625,2016-05-17 00:40:12,731943742349795328,,,231746101,349197,56,0
732370103912697856,2016-05-17 00:40:14,,,,3374074067,351579,2,1
732370114687819776,2016-05-17 00:40:16,,,,325132826,351382,66,0
732370124318093313,2016-05-17 00:40:19,,,,4428509920,350697,56,0
732370129519054850,2016-05-17 00:40:20,732365906827956225,,,430091098,11231,2,1
732370130638913536,2016-05-17 00:40:20,,,,4797347960,349310,43,0
732370153896173569,2016-05-17 00:40:26,,,,3221902087,351574,9,0
732370166256898048,2016-05-17 00:40:29,732244466497691648,,,187782838,196346,68,0
732370167427153920,2016-05-17 00:40:29,,,,1714859113,350504,40,0
732370178395258882,2016-05-17 00:40:31,,,,4428509920,350697,56,0
732370213778403328,2016-05-17 00:40:40,732369995074834432,732363815120207872,,415000755,195876,36,0
732370215053332480,2016-05-17 00:40:40,,,,1493905530,351626,41,0
732370217502945280,2016-05-17 00:40:41,,732352434199105536,,725469308558663680,350660,56,0
732370221978243072,2016-05-17 00:40:42,,,,95918629,350697,56,0
732370238516416512,2016-05-17 00:40:46,,,,2171462377,349280,60,0
732370265733103616,2016-05-17 00:40:52,732303308099080192,,,906803460,349965,14,0
732370281885368320,2016-05-17 00:40:56,732244466497691648,,,1241859912,196346,68,0
732370323958595584,2016-05-17 00:41:06,,,,4136351775,23572,4,1
732370371245015042,2016-05-17 00:41:17,732364935313809409,732363322700468224,,380156346,351617,56,0
732370384654229504,2016-05-17 00:41:21,,,,450795181,7700,38,0
732370411820843008,2016-05-17 00:41:27,731771464253353984,,,379206485,349609,41,0
732370417956982785,2016-05-17 00:41:29,732370065019027456,,,1216922736,65113,38,0
732370429591982081,2016-05-17 00:41:31,731771464253353984,,,732370098325991424,349609,41,0
732370447799455745,2016-05-17 00:41:36,,732370065019027456,,727728980112113664,65113,38,0
732370465730125824,2016-05-17 00:41:40,,,,4804559293,351749,55,0
732370484432674816,2016-05-17 00:41:44,,732322237408124928,,704032426788425728,350808,56,0
732370510839943168,2016-05-17 00:41:51,,,,22453967,351286,56,0
732370512710647808,2016-05-17 00:41:51,732369995074834432,732363815120207872,,1022615880,195876,36,0
732370573779558401,2016-05-17 00:42:06,,,,727728980112113664,65113,38,0
732370581438496768,2016-05-17 00:42:08,730551507444109313,,,565501978,349277,56,0
732370589973893125,2016-05-17 00:42:10,,,,570318719,13058,1,1
732370594361004034,2016-05-17 00:42:11,,,,1687084008,350098,60,0
732370598505132032,2016-05-17 00:42:12,,,,1714859113,351750,40,0
732370617090084865,2016-05-17 00:42:16,,,,4707467188,349433,56,0
732370621389103104,2016-05-17 00:42:17,732352434199105536,,,2398263498,350660,56,0
732370625042485248,2016-05-17 00:42:18,732370065019027456,,,345172499,65113,38,0
732370645024038912,2016-05-17 00:42:23,732370065019027456,,,3166243982,65113,38,0
732370650363510784,2016-05-17 00:42:24,732330790227300354,,,4855587569,1170425,56,0
732370673755000832,2016-05-17 00:42:30,732311610619011072,,,583122991,8431,68,0
732370678943387648,2016-05-17 00:42:31,,,,2817679755,1170511,56,0
732370753966854145,2016-05-17 00:42:49,,732370065019027456,,247078573,65113,38,0
732370759159447552,2016-05-17 00:42:50,732360265325498368,,,86461355,350346,69,0
732370790310510592,2016-05-17 00:42:57,,,,3692323273,349966,56,0
732370797038292993,2016-05-17 00:42:59,,,,376020156,1170486,51,0
732370797612797952,2016-05-17 00:42:59,732311027619090433,,,583122991,351374,68,0
732370844748525568,2016-05-17 00:43:10,731263638544076800,,,4690614686,349693,56,0
732370846132494337,2016-05-17 00:43:11,732302462384738304,,,583122991,351336,68,0
732370859831123968,2016-05-17 00:43:14,732362515569483780,,,14513917,351706,4,1
732370872317575168,2016-05-17 00:43:17,732301292572426240,,,583122991,351067,68,0
732370886091784192,2016-05-17 00:43:20,,,,333761856,1170405,51,0
732370921319583744,2016-05-17 00:43:29,732300449898987520,,,583122991,351316,68,0
732370924368957440,2016-05-17 00:43:29,,,,241668572,351751,2,1
732370931721588736,2016-05-17 00:43:31,732308798254256132,,,3390334967,350561,4,1
732370947479638017,2016-05-17 00:43:35,732311027619090433,,,37787301,351374,68,0
732370950428069888,2016-05-17 00:43:36,732298727860371456,,,583122991,351293,68,0
732370979775713281,2016-05-17 00:43:43,,732370065019027456,,366209259,65113,38,0
732370984724881410,2016-05-17 00:43:44,,,,450795181,10193,41,0
732370993922990080,2016-05-17 00:43:46,732292718995636225,,,583122991,350278,68,0
732371073589608449,2016-05-17 00:44:05,732298727860371456,,,259976170,351293,68,0
732371082817179649,2016-05-17 00:44:07,,,,1714859113,351755,40,0
732371085094752256,2016-05-17 00:44:08,,,732370924670853120,58896487,349293,2,1
732371109874700294,2016-05-17 00:44:14,732370617090084865,,,156745414,349433,56,0
732371120016363522,2016-05-17 00:44:16,,,732343041835606016,717569442276777984,13259,4,1
732371158717333505,2016-05-17 00:44:25,732367880545800192,,,379912977,351730,41,0
732371196591935488,2016-05-17 00:44:34,731943742349795328,,,553190985,349197,56,0
732371214421786625,2016-05-17 00:44:38,,,,158064102,1170365,56,0
732371252384436227,2016-05-17 00:44:48,732370065019027456,,,706450023412699136,65113,38,0
732371257782476801,2016-05-17 00:44:49,,,,2985899749,350222,41,0
732371257879072768,2016-05-17 00:44:49,732308798254256132,,,2800574001,350561,4,1
732371336539086848,2016-05-17 00:45:08,731943742349795328,,,3135324675,349197,56,0
732371341995696129,2016-05-17 00:45:09,,,,2817679755,1170511,56,0
732371356130680836,2016-05-17 00:45:12,732313585473486848,,,242507768,351392,2,1
732371374757437440,2016-05-17 00:45:17,732302462384738304,,,259976170,351336,68,0
732371437562945537,2016-05-17 00:45:32,,732308798254256132,,731286956315791360,350561,4,1
732371442218749952,2016-05-17 00:45:33,732343501657149440,,,1683533647,36224,2,1
732371457095913472,2016-05-17 00:45:36,732368033956532224,,,4690614686,350697,56,0
732371460157788161,2016-05-17 00:45:37,,,,570318719,13058,1,1
732371502436245507,2016-05-17 00:45:47,,732370065019027456,,2376565033,65113,38,0
732371541711687681,2016-05-17 00:45:57,731234206706065409,,,4442900593,1170348,56,0
732371580827881473,2016-05-17 00:46:06,732230080693329920,,,20350230,231635,11,0
732371583814115328,2016-05-17 00:46:07,,,,2473143948,349814,56,0
732371700080222208,2016-05-17 00:46:34,,,,892501837,351617,56,0
732371755633905665,2016-05-17 00:46:48,,,,34844572,349312,73,0
732371755713470464,2016-05-17 00:46:48,732244466497691648,,,3427920305,196346,68,0
732371764605390848,2016-05-17 00:46:50,732359729482063872,,,96850692,350172,3,1
732371770808934400,2016-05-17 00:46:51,732088422681038848,,,4183466843,349197,56,0
732371809207734272,2016-05-17 00:47:00,732322237408124928,,,4690614686,350808,56,0
732371817831251969,2016-05-17 00:47:02,732370217502945280,732352434199105536,,4737842607,350660,56,0
732371828077797376,2016-05-17 00:47:05,732308798254256132,,,757198158,350561,4,1
732371889281175552,2016-05-17 00:47:19,,,,259717648,350713,60,0
732371897313308673,2016-05-17 00:47:21,732308798254256132,,,156678487,350561,4,1
732371897665617925,2016-05-17 00:47:21,732371583814115328,,,3679373475,349814,56,0
732371949528219648,2016-05-17 00:47:34,732237929490186245,,,4690614686,11774,56,0
732371960315793408,2016-05-17 00:47:36,732202417450672131,,,1392498800,350257,30,0
732371973783719936,2016-05-17 00:47:40,,,732371189503512576,2262100542,351753,2,1
732371975574708224,2016-05-17 00:47:40,,732369778384474112,,2341462998,351754,4,1
732372015684800512,2016-05-17 00:47:50,732291642619777024,,,583122991,351239,68,0
732372041836306438,2016-05-17 00:47:56,732360138011508736,,,491990457,351387,56,0
732372066389889025,2016-05-17 00:48:02,,,,333761856,1170513,51,0
732372093216665600,2016-05-17 00:48:08,,732349008815890432,,340905618,351635,4,1
732372128293638145,2016-05-17 00:48:16,,,,1247772650,25938,2,1
732372196505571328,2016-05-17 00:48:33,732360738522550272,,,389486216,1170450,56,0
732372208153038848,2016-05-17 00:48:35,,,,2817679755,1170511,56,0
732372244685553669,2016-05-17 00:48:44,732360138011508736,,,389486216,351387,56,0
732372247294279682,2016-05-17 00:48:45,732216564368445440,,,29039044,231635,11,0
732372316496089088,2016-05-17 00:49:01,,,,2817679755,1170511,56,0
732372325841113089,2016-05-17 00:49:03,,,,3397324438,349262,54,0
732372342438039552,2016-05-17 00:49:07,732370065019027456,,,634127491,65113,38,0
732372345294229504,2016-05-17 00:49:08,732360374377447426,,,20517889,351690,41,0
732372372200755201,2016-05-17 00:49:15,,,,3397324438,349262,54,0
732372374310535168,2016-05-17 00:49:15,732364935313809409,732363322700468224,,14230733,351617,56,0
732372377833750528,2016-05-17 00:49:16,,,732372016695771137,570318719,13058,1,1
732372378932654080,2016-05-17 00:49:16,732322237408124928,,,215175308,350808,56,0
732372434339299328,2016-05-17 00:49:29,732349008815890432,,,17713109,351635,4,1
732372436721774592,2016-05-17 00:49:30,,,,327936669,351633,68,0
732372453670817792,2016-05-17 00:49:34,732308798254256132,,,1214275632,350561,4,1
732372466597793792,2016-05-17 00:49:37,,,,462370197,351617,56,0
732372493189533697,2016-05-17 00:49:43,732368033956532224,,,855820842,350697,56,0
732372507416772609,2016-05-17 00:49:47,732370753966854145,732370065019027456,,3065388801,65113,38,0
732372526597345280,2016-05-17 00:49:51,732350616651976705,,,478726723,1170428,56,0
732372586688958464,2016-05-17 00:50:06,,,,3327609932,349409,56,0
732372622638358529,2016-05-17 00:50:14,,,,892501837,351138,56,0
732372631509434368,2016-05-17 00:50:16,732370065019027456,,,718850067545739266,65113,38,0
732372644402745344,2016-05-17 00:50:19,731491025772896257,,,3397324438,350654,54,0
732372677755736064,2016-05-17 00:50:27,,,,1297160756,351757,66,0
732372685104111616,2016-05-17 00:50:29,732302462384738304,,,3568469379,351336,68,0
732372719489159168,2016-05-17 00:50:37,,,,4797347960,350788,43,0
732372784609951744,2016-05-17 00:50:53,,,,3397324438,350654,54,0
732372801525440513,2016-05-17 00:50:57,732368033956532224,,,2893898514,350697,56,0
732372835113402368,2016-05-17 00:51:05,,,,462370197,351387,56,0
732372846844878848,2016-05-17 00:51:08,,,,2817679755,1170511,56,0
732372846996017155,2016-05-17 00:51:08,,,,4627478657,351492,2,1
732372856764436480,2016-05-17 00:51:10,732359729482063872,,,3004054330,350172,3,1
732372871905845252,2016-05-17 00:51:14,732311610619011072,,,3375321073,8431,68,0
732372930970034176,2016-05-17 00:51:28,,,,56569304,1170365,56,0
732372942726664193,2016-05-17 00:51:31,,,,462370197,351119,56,0
732372950427435009,2016-05-17 00:51:32,,732308798254256132,,102162229,350561,4,1
732372970572791808,2016-05-17 00:51:37,732308798254256132,,,4462395509,350561,4,1
732373001417555968,2016-05-17 00:51:45,,,,1016660000,350693,41,0
732373071043170304,2016-05-17 00:52:01,,,,201721986,351754,4,1
732373075316985856,2016-05-17 00:52:02,,,,462370197,1170428,56,0
732373082497818624,2016-05-17 00:52:04,732347263998033921,731912997355048961,,513873998,349332,68,0
732373102999552000,2016-05-17 00:52:09,732308798254256132,,,311608751,350561,4,1
732373157034741760,2016-05-17 00:52:22,731943742349795328,,,836628960,349197,56,0
732373159932887040,2016-05-17 00:52:22,,732372466597793792,,3317287716,351617,56,0
732373176936620032,2016-05-17 00:52:26,,,,462370197,349795,56,0
732373203104845825,2016-05-17 00:52:33,732308798254256132,,,4904619787,350561,4,1
732373218460348417,2016-05-17 00:52:36,730839465321594880,,,576765914,351390,56,0
732373326660767745,2016-05-17 00:53:02,732370065019027456,,,704120770377682945,65113,38,0
732373337524043776,2016-05-17 00:53:05,,,,22319780,349811,11,0
732373376715522048,2016-05-17 00:53:14,732311027619090433,,,3375321073,351374,68,0
732373397305446400,2016-05-17 00:53:19,732357477774155777,,,262529998,351673,60,0
732373402435080192,2016-05-17 00:53:20,732361565542842369,,,262529998,46501,60,0
732373412270628864,2016-05-17 00:53:22,732232459362828288,,,36423281,349262,54,0
732373441064620032,2016-05-17 00:53:29,729453247614754817,,,3397324438,351760,54,0
732373475789287424,2016-05-17 00:53:38,732244466497691648,,,966358014,196346,68,0
732373480855851008,2016-05-17 00:53:39,732294377221939200,,,713511138290302976,351270,43,0
732373491626983425,2016-05-17 00:53:41,732308798254256132,,,52457780,350561,4,1
732373522320883712,2016-05-17 00:53:49,732360374377447426,,,27359464,351690,41,0
732373530512359424,2016-05-17 00:53:51,,,,3397324438,351760,54,0
732373551227899905,2016-05-17 00:53:56,,,,1297160756,351765,66,0
732373583020867584,2016-05-17 00:54:03,,,,2473143948,1170514,56,0
732373600796184577,2016-05-17 00:54:07,732302462384738304,,,3375321073,351336,68,0
732373605099569153,2016-05-17 00:54:08,,,,707774958743658496,56993,40,0
732373623005167622,2016-05-17 00:54:13,,,,316821017,351762,55,0
732373626415136768,2016-05-17 00:54:14,,,,333761856,1170515,51,0
732373688901873664,2016-05-17 00:54:28,732370065019027456,,,26835078,65113,38,0
732373703149948933,2016-05-17 00:54:32,732244466497691648,,,2611626981,196346,68,0
732373707117629440,2016-05-17 00:54:33,,,,2657037480,351681,41,0
732373727548055555,2016-05-17 00:54:38,,,,2920474115,150128,5,1
732373749815611393,2016-05-17 00:54:43,,732244466497691648,,719258590469431296,196346,68,0
732373813686472706,2016-05-17 00:54:58,732244466497691648,,,44004066,196346,68,0
732373826290352128,2016-05-17 00:55:01,732266906439143424,732244466497691648,,44004066,196346,68,0
732373829553545216,2016-05-17 00:55:02,,,,396092219,351772,131,0
732373843218714624,2016-05-17 00:55:05,,,,1589853127,42823,2,1
732373856480989184,2016-05-17 00:55:08,,,,462370197,172295,56,0
732373860884963328,2016-05-17 00:55:09,732368034698944512,,,4499978114,350697,56,0
732373865033138176,2016-05-17 00:55:10,,,,94632586,349314,56,0
732373883798446080,2016-05-17 00:55:15,732360738568708096,,,4499978114,1170450,56,0
732373898189111296,2016-05-17 00:55:18,732360138711949313,,,4499978114,351387,56,0
732373901997641729,2016-05-17 00:55:19,732371755633905665,,,1146583134,349312,73,0
732373922516111360,2016-05-17 00:55:24,732352432072577026,,,4499978114,350660,56,0
732373945933021184,2016-05-17 00:55:30,732216564368445440,,,1666311368,231635,11,0
732373947077951490,2016-05-17 00:55:30,,,,3157965722,87833,67,0
732373991621427200,2016-05-17 00:55:41,,,,2367799963,349376,67,0
732374026706911232,2016-05-17 00:55:49,,,,53297881,351766,68,0
732374085808885760,2016-05-17 00:56:03,,,,1158475142,349466,57,0
732374149147037696,2016-05-17 00:56:18,732268183873191936,,,9235622,349776,56,0
732374151999016960,2016-05-17 00:56:19,731943741620027393,,,4499978114,349197,56,0
732374206852300800,2016-05-17 00:56:32,,,,2440907885,351763,4,1
732374225961558017,2016-05-17 00:56:36,732372466597793792,,,701166555552464896,351617,56,0
732374243015458817,2016-05-17 00:56:41,732370217502945280,732352434199105536,,395476407,350660,56,0
732374250045214720,2016-05-17 00:56:42,,,,414398508,351270,43,0
732374325118963712,2016-05-17 00:57:00,732032947348443136,,,883145995,349192,3,1
732374387513524224,2016-05-17 00:57:15,732308798254256132,,,3384261047,350561,4,1
732374406245146626,2016-05-17 00:57:19,,732308798254256132,,1537782708,350561,4,1
732374431280963584,2016-05-17 00:57:25,732370065019027456,,,111382943,65113,38,0
732374431364874240,2016-05-17 00:57:25,732288677972443136,,,583122991,351216,68,0
732374444027449345,2016-05-17 00:57:28,732374026706911232,,,3260503620,351766,68,0
732374512990179329,2016-05-17 00:57:45,732347423037644800,,,425894160,349357,60,0
732374646125776896,2016-05-17 00:58:17,732308798254256132,,,2757461960,350561,4,1
732374716246315008,2016-05-17 00:58:33,732368033956532224,,,1451597376,350697,56,0
732374744331374592,2016-05-17 00:58:40,732359729482063872,,,337748486,350172,3,1
732374793840934912,2016-05-17 00:58:52,,732326017210191872,,3397463120,351497,40,0
732374825310781440,2016-05-17 00:58:59,731943741620027393,,,379206485,349197,56,0
732374884991533056,2016-05-17 00:59:14,732254140605202432,732244466497691648,,370716709,196346,68,0
732374906554310657,2016-05-17 00:59:19,732374026706911232,,,3140848178,351766,68,0
732374920433307648,2016-05-17 00:59:22,732169631893454849,,,1631841212,1170365,56,0
732374982358110212,2016-05-17 00:59:37,732216564368445440,,,20392849,231635,11,0
732375003828649985,2016-05-17 00:59:42,732370217502945280,732352434199105536,,15240212,350660,56,0
732375010346602497,2016-05-17 00:59:43,,,,48827529,351767,2,1
732375010916982784,2016-05-17 00:59:44,732216564368445440,,,706754274,231635,11,0
732375014532505600,2016-05-17 00:59:44,732285933983272961,,,583122991,350431,68,0
732375031796224001,2016-05-17 00:59:49,732285247073701889,,,583122991,351184,68,0
732375059772252160,2016-05-17 00:59:55,732284526936899584,,,583122991,351176,68,0
732375090499739648,2016-05-17 01:00:03,,,,3383733773,351768,56,0
732375130538528768,2016-05-17 01:00:12,732374085808885760,,,87092586,349466,57,0
732375171894542336,2016-05-17 01:00:22,,,732369518945800193,275916631,349581,4,1
732375211711049730,2016-05-17 01:00:32,,,,213773970,349466,57,0
732375216848916481,2016-05-17 01:00:33,,,,69815638,351778,70,0
732375222465134592,2016-05-17 01:00:34,,,,1561537848,351778,70,0
732375264907431937,2016-05-17 01:00:44,729453247614754817,,,1549066418,351760,54,0
732375342082449408,2016-05-17 01:01:03,732308798254256132,,,221277290,350561,4,1
732375361820876800,2016-05-17 01:01:07,732359729482063872,,,505937271,350172,3,1
732375420201402369,2016-05-17 01:01:21,732359729482063872,,,578948210,350172,3,1
732375429760323584,2016-05-17 01:01:23,,,,606663661,1170428,56,0
732375445505740800,2016-05-17 01:01:27,732322237408124928,,,18647698,350808,56,0
732375472785526784,2016-05-17 01:01:34,732352666395922432,,,26514883,351649,41,0
732375528582221825,2016-05-17 01:01:47,732216564368445440,,,1582332218,231635,11,0
732375540741636096,2016-05-17 01:01:50,732366844980568067,,,3288416890,351617,56,0
732375605132529664,2016-05-17 01:02:05,732374026706911232,,,4202643057,351766,68,0
732375612195643392,2016-05-17 01:02:07,732369357007785984,,,215792580,351743,41,0
732375682899169280,2016-05-17 01:02:24,732263161827495937,,,56722736,349814,56,0
732375700322308097,2016-05-17 01:02:28,,,,606663661,351104,56,0
732375721281130496,2016-05-17 01:02:33,,,,604827192,351387,56,0
732375741770268672,2016-05-17 01:02:38,732229293116411908,731911822303985665,,2784346982,738099,51,0
732375747441098752,2016-05-17 01:02:39,731943742349795328,,,263379775,349197,56,0
732375876663431170,2016-05-17 01:03:10,,,,2571409351,350911,56,0
732375891750191104,2016-05-17 01:03:14,732284526936899584,,,3375321073,351176,68,0
732375921869520897,2016-05-17 01:03:21,731174503196172288,,,729022640313106432,351775,9,0
732375936008478720,2016-05-17 01:03:24,732359729482063872,,,596811899,350172,3,1
732375940521705472,2016-05-17 01:03:25,,,,606663661,351286,56,0
732375973182754816,2016-05-17 01:03:33,,,,1228910306,58014,2,1
732376008964218881,2016-05-17 01:03:42,732375090499739648,,,3376321847,351768,56,0
732376078900199425,2016-05-17 01:03:58,,,,2398644026,351526,9,0
732376094914023426,2016-05-17 01:04:02,732368034698944512,,,260920761,350697,56,0
732376096100900864,2016-05-17 01:04:02,730914433795379200,,,4827698474,349470,56,0
732376163872571392,2016-05-17 01:04:19,,,,411626852,351617,56,0
732376323713302528,2016-05-17 01:04:57,,732352434199105536,,325244346,350660,56,0
732376377236828161,2016-05-17 01:05:09,732360738568708096,,,260920761,1170450,56,0
732376399177240576,2016-05-17 01:05:15,,732244466497691648,,704937645667962880,196346,68,0
732376399600746496,2016-05-17 01:05:15,,,,2774305046,351776,49,0
732376402780139520,2016-05-17 01:05:15,732360138011508736,,,260920761,351387,56,0
732376458589442048,2016-05-17 01:05:29,732352434199105536,,,3828830052,350660,56,0
732376491078586368,2016-05-17 01:05:37,,,,333761856,1170517,51,0
732376541640806401,2016-05-17 01:05:49,,,,109935441,65113,38,0
732376614537854976,2016-05-17 01:06:06,,,,313758408,351617,56,0
732376615611711488,2016-05-17 01:06:06,,,,2203012326,349332,68,0
732376618430255104,2016-05-17 01:06:07,,732375940521705472,,42393601,351286,56,0
732376621546655744,2016-05-17 01:06:08,732244466497691648,,,553190985,196346,68,0
732376624428142592,2016-05-17 01:06:08,,,,316821017,351762,55,0
732376660478058497,2016-05-17 01:06:17,732308798254256132,,,1547316709,350561,4,1
732376710214193152,2016-05-17 01:06:29,,,732376374577647617,882947018,1170519,56,0
732376731575816192,2016-05-17 01:06:34,,,,570318719,13058,1,1
732376771086159872,2016-05-17 01:06:43,,,,570318719,13058,1,1
732376781131386880,2016-05-17 01:06:46,,,,501567221,351387,56,0
732376786047098880,2016-05-17 01:06:47,,,,314297893,23361,11,0
732376798508421120,2016-05-17 01:06:50,732374406245146626,732308798254256132,,4787141243,350561,4,1
732376834680209411,2016-05-17 01:06:58,732308798254256132,,,85329789,350561,4,1
732376892620296192,2016-05-17 01:07:12,732370065019027456,,,609124089,65113,38,0
732376921334546432,2016-05-17 01:07:19,,,,36269259,351286,56,0
732376957799686144,2016-05-17 01:07:28,732228453043458048,,,151464206,350588,60,0
732376966569988099,2016-05-17 01:07:30,,,732370538514001920,2330447028,13800,5,1
732376972475695104,2016-05-17 01:07:31,,,,333761856,1170459,51,0
732376979094294529,2016-05-17 01:07:33,,732308798254256132,,2203993411,350561,4,1
732377001881804800,2016-05-17 01:07:38,732367640275128320,732282855674388481,,3151006266,178201,50,0
732377007778988032,2016-05-17 01:07:40,,,,42668520,349336,60,0
732377120693997570,2016-05-17 01:08:07,,,,349621350,65113,38,0
732377197038567424,2016-05-17 01:08:25,732244466497691648,,,4680925346,196346,68,0
732377233202020352,2016-05-17 01:08:33,732375940521705472,,,487191523,351286,56,0
732377299065114624,2016-05-17 01:08:49,,,,76985297,351232,63,0
732377340043386880,2016-05-17 01:08:59,732369357007785984,,,3753319218,351743,41,0
732377356891983872,2016-05-17 01:09:03,,,,3106534151,351286,56,0
732377368610775040,2016-05-17 01:09:06,732216564368445440,,,3567664152,231635,11,0
732377428526399490,2016-05-17 01:09:20,732216564368445440,,,2211127574,231635,11,0
732377438672556037,2016-05-17 01:09:22,732330790227300354,,,260920761,1170425,56,0
732377485787029504,2016-05-17 01:09:34,732330083109732352,,,4537651278,351514,41,0
732377508239282176,2016-05-17 01:09:39,,,,39427853,351783,60,0
732377540896145408,2016-05-17 01:09:47,730914433795379200,,,559656338,349470,56,0
732377564568682497,2016-05-17 01:09:52,732308798254256132,,,81196128,350561,4,1
