id,created_at
5627073,2016-09-27 02:03:20
5676167,2016-09-27 02:52:20
5681663,2016-09-27 03:06:20
5694400,2016-09-27 04:03:34
5696793,2016-09-27 04:21:14
5700665,2016-09-27 05:03:15
5701229,2016-09-27 05:10:15
5703188,2016-09-27 05:38:14
5704997,2016-09-27 06:06:14
5707379,2016-09-27 07:02:14
5707809,2016-09-27 07:16:16
5708356,2016-09-27 07:30:14
5708983,2016-09-27 07:51:14
5709732,2016-09-27 08:15:34
5709864,2016-09-27 08:19:13
5710136,2016-09-27 08:26:15
5710393,2016-09-27 08:33:14
5710592,2016-09-27 08:40:14
5710815,2016-09-27 08:47:17
5712425,2016-09-27 09:36:15
5712667,2016-09-27 09:43:14
5713862,2016-09-27 10:11:13
5714780,2016-09-27 10:25:15
5715204,2016-09-27 10:32:15
5716040,2016-09-27 10:46:17
5716456,2016-09-27 10:53:14
5716854,2016-09-27 11:00:32
5717455,2016-09-27 11:07:14
5718056,2016-09-27 11:14:15
5718145,2016-09-27 11:15:17
5721875,2016-09-27 12:03:15
5732766,2016-09-27 13:55:15
5733802,2016-09-27 14:03:49
5735111,2016-09-27 14:16:14
5738092,2016-09-27 14:44:13
5741206,2016-09-27 15:15:27
5742395,2016-09-27 15:26:15
5743278,2016-09-27 15:33:15
5745705,2016-09-27 15:54:15
5746599,2016-09-27 16:03:13
5747144,2016-09-27 16:08:14
5748848,2016-09-27 16:22:15
5750080,2016-09-27 16:36:15
5754827,2016-09-27 17:32:17
5758212,2016-09-27 18:14:16
5758720,2016-09-27 18:21:16
5759822,2016-09-27 18:35:15
5760413,2016-09-27 18:42:15
5762908,2016-09-27 19:20:45
5763120,2016-09-27 19:24:19
5763692,2016-09-27 19:32:20
5764043,2016-09-27 19:38:19
5765329,2016-09-27 19:59:19
5767974,2016-09-27 20:41:20
5768867,2016-09-27 20:55:19
5769313,2016-09-27 21:02:21
5770201,2016-09-27 21:16:19
5770616,2016-09-27 21:23:18
5771003,2016-09-27 21:30:20
5771393,2016-09-27 21:37:18
5772427,2016-09-27 21:51:19
5772865,2016-09-27 21:58:19
5773893,2016-09-27 22:15:27
5774515,2016-09-27 22:26:19
5774944,2016-09-27 22:33:20
5775325,2016-09-27 22:40:19
5776812,2016-09-27 23:08:18
5777209,2016-09-27 23:15:19
5777215,2016-09-27 23:15:23
5778655,2016-09-27 23:43:17
5779022,2016-09-27 23:50:19
5779415,2016-09-27 23:57:19
5781330,2016-09-28 00:32:19
5781834,2016-09-28 00:39:19
5785154,2016-09-28 01:35:19
5786181,2016-09-28 01:56:22
5786901,2016-09-28 02:10:19
5789367,2016-09-28 03:06:18
5789828,2016-09-28 03:20:19
5790743,2016-09-28 03:48:19
5791238,2016-09-28 04:03:48
5791557,2016-09-28 04:14:11
5792338,2016-09-28 04:42:12
5793177,2016-09-28 05:15:37
5793228,2016-09-28 05:17:13
5793986,2016-09-28 05:52:12
5794911,2016-09-28 06:41:13
5795043,2016-09-28 06:48:14
5795286,2016-09-28 07:02:13
5795578,2016-09-28 07:23:11
5795667,2016-09-28 07:30:13
5795941,2016-09-28 07:51:12
5796461,2016-09-28 08:26:12
5797334,2016-09-28 09:22:13
5797713,2016-09-28 09:43:13
5797822,2016-09-28 09:50:14
5797919,2016-09-28 09:57:13
5798259,2016-09-28 10:18:13
5798412,2016-09-28 10:25:12
5798810,2016-09-28 10:39:13
5799127,2016-09-28 10:46:16
5800160,2016-09-28 11:15:58
5800750,2016-09-28 11:35:14
5802296,2016-09-28 12:15:27
5802833,2016-09-28 12:31:15
5804974,2016-09-28 13:06:14
5805331,2016-09-28 13:13:14
5810328,2016-09-28 14:51:15
5821319,2016-09-28 17:53:16
5826793,2016-09-28 19:15:20
5829644,2016-09-28 20:06:17
5832087,2016-09-28 20:48:19
5841082,2016-09-28 23:15:19
5845636,2016-09-29 00:11:18
5853090,2016-09-29 01:56:18
5854285,2016-09-29 02:15:22
5865565,2016-09-29 05:03:12
5867544,2016-09-29 05:45:12
5867865,2016-09-29 05:52:11
5868552,2016-09-29 06:13:11
5870483,2016-09-29 07:16:13
5871123,2016-09-29 07:44:13
5872112,2016-09-29 08:40:12
5872214,2016-09-29 08:47:11
5872453,2016-09-29 09:03:28
5872530,2016-09-29 09:08:13
5872640,2016-09-29 09:15:17
5872749,2016-09-29 09:22:12
5873023,2016-09-29 09:36:12
5873266,2016-09-29 09:43:13
5873521,2016-09-29 09:50:12
5873728,2016-09-29 09:57:12
5876180,2016-09-29 11:00:27
5876911,2016-09-29 11:15:24
5877841,2016-09-29 11:35:12
5881839,2016-09-29 12:38:12
5886110,2016-09-29 13:41:13
5893843,2016-09-29 15:26:17
5894290,2016-09-29 15:33:17
5896981,2016-09-29 16:15:26
5898715,2016-09-29 16:43:18
5899177,2016-09-29 16:50:18
5902133,2016-09-29 17:39:21
5903674,2016-09-29 18:00:35
5905650,2016-09-29 18:35:17
5906940,2016-09-29 18:56:19
5907383,2016-09-29 19:03:22
5909153,2016-09-29 19:32:21
5910799,2016-09-29 19:59:20
5911964,2016-09-29 20:20:22
5918421,2016-09-29 22:26:18
5918767,2016-09-29 22:33:19
5919127,2016-09-29 22:40:18
5920940,2016-09-29 23:15:18
5920942,2016-09-29 23:15:20
5924595,2016-09-30 00:25:18
5924988,2016-09-30 00:32:19
5925930,2016-09-30 00:53:18
5926523,2016-09-30 01:07:21
5927101,2016-09-30 01:21:18
5928028,2016-09-30 01:42:19
5928348,2016-09-30 01:49:18
5928979,2016-09-30 02:03:17
5930105,2016-09-30 02:31:19
5930368,2016-09-30 02:38:18
5930619,2016-09-30 02:45:18
5931627,2016-09-30 03:13:18
5933405,2016-09-30 04:14:16
5934499,2016-09-30 04:56:15
5934862,2016-09-30 05:10:13
5935016,2016-09-30 05:17:15
5935386,2016-09-30 05:31:16
5935504,2016-09-30 05:38:14
5935766,2016-09-30 05:52:15
5935909,2016-09-30 05:59:14
5936054,2016-09-30 06:06:14
5936264,2016-09-30 06:15:17
5936854,2016-09-30 06:55:14
5937052,2016-09-30 07:09:13
5937118,2016-09-30 07:14:04
5937291,2016-09-30 07:30:14
5937852,2016-09-30 08:26:15
5938082,2016-09-30 08:54:13
5938500,2016-09-30 09:29:12
5938583,2016-09-30 09:36:12
5938798,2016-09-30 09:50:13
5939072,2016-09-30 10:04:12
5939342,2016-09-30 10:18:12
5939636,2016-09-30 10:32:14
5940261,2016-09-30 11:00:33
5940639,2016-09-30 11:14:14
5940678,2016-09-30 11:15:22
5940817,2016-09-30 11:21:14
5941161,2016-09-30 11:35:13
5941937,2016-09-30 11:56:13
5943621,2016-09-30 12:24:13
5943986,2016-09-30 12:31:14
5944274,2016-09-30 12:38:13
5944978,2016-09-30 12:52:13
5945775,2016-09-30 13:06:14
5946249,2016-09-30 13:15:22
5949669,2016-09-30 14:16:14
5950479,2016-09-30 14:30:15
5951678,2016-09-30 14:51:18
5952333,2016-09-30 15:05:19
5953038,2016-09-30 15:19:17
5954804,2016-09-30 15:54:17
5955456,2016-09-30 16:08:17
5956009,2016-09-30 16:22:19
5956624,2016-09-30 16:36:18
5959900,2016-09-30 17:18:18
5961280,2016-09-30 17:39:18
5963560,2016-09-30 18:21:18
5964257,2016-10-09 21:51:17
5964847,2016-10-09 21:58:18
5966781,2016-10-09 22:19:17
5968061,2016-10-09 22:33:19
5969453,2016-10-09 22:47:18
5971760,2016-10-09 23:08:19
5972515,2016-10-09 23:15:18
5972522,2016-10-09 23:15:19
5974987,2016-10-09 23:36:17
5975803,2016-10-09 23:43:17
5977343,2016-10-09 23:57:17
5978552,2016-10-10 00:04:17
5980181,2016-10-10 00:11:17
5981506,2016-10-10 00:18:17
5985690,2016-10-10 00:39:17
5986807,2016-10-10 00:46:19
5987804,2016-10-10 00:53:17
5988752,2016-10-10 01:00:26
5996964,2016-10-10 01:28:18
6000114,2016-10-10 01:35:18
6003881,2016-10-10 01:42:20
6011084,2016-10-10 01:49:18
6017912,2016-10-10 01:56:19
6027399,2016-10-10 02:03:18
6033840,2016-10-10 02:10:17
6041552,2016-10-10 02:24:18
6048817,2016-10-10 02:45:18
6055461,2016-10-10 02:59:18
6058448,2016-10-10 03:06:18
6063568,2016-10-10 03:20:18
6071054,2016-10-10 03:48:17
6074136,2016-10-10 04:03:31
6075990,2016-10-10 04:15:18
6076869,2016-10-10 04:21:10
6080881,2016-10-10 04:49:11
6081765,2016-10-10 04:56:13
6085064,2016-10-10 05:24:10
6085864,2016-10-10 05:31:12
6087199,2016-10-10 05:45:12
6090574,2016-10-10 06:34:11
6092335,2016-10-10 07:09:11
6093157,2016-10-10 07:30:12
6095778,2016-10-10 09:08:12
6095926,2016-10-10 09:15:13
6096243,2016-10-10 09:29:12
6098517,2016-10-10 10:11:12
6098875,2016-10-10 10:18:12
6099214,2016-10-10 10:25:13
6100136,2016-10-10 10:39:13
6101114,2016-10-10 10:53:12
6101720,2016-10-10 11:00:32
6103062,2016-10-10 11:15:17
6103067,2016-10-10 11:15:20
6104885,2016-10-10 11:35:13
6106720,2016-10-10 11:49:12
6109268,2016-10-10 12:10:12
6111036,2016-10-10 12:24:12
6113048,2016-10-10 12:38:12
6114175,2016-10-10 12:45:13
6116047,2016-10-10 12:59:12
6117041,2016-10-10 13:06:13
6119993,2016-10-10 13:27:13
6128524,2016-10-10 14:23:14
6143472,2016-10-10 15:47:14
6146780,2016-10-10 16:08:14
6151284,2016-10-10 16:36:15
6159083,2016-10-10 17:32:14
6164093,2016-10-10 18:00:25
6165112,2016-10-10 18:07:14
6166393,2016-10-10 18:14:16
6166595,2016-10-10 18:15:26
6180175,2016-10-10 19:45:20
6182612,2016-10-10 20:06:18
6183617,2016-10-10 20:13:18
6200362,2016-10-10 21:30:19
6204275,2016-10-10 21:51:18
6210959,2016-10-10 22:26:17
6212484,2016-10-10 22:33:17
6220466,2016-10-10 23:15:19
6220467,2016-10-10 23:15:19
6231332,2016-10-11 00:25:19
6234598,2016-10-11 00:46:19
6237044,2016-10-11 01:00:25
6239873,2016-10-11 01:15:21
6240807,2016-10-11 01:21:17
6243131,2016-10-11 01:35:17
6244333,2016-10-11 01:42:18
6247310,2016-10-11 02:03:18
6248297,2016-10-11 02:10:18
6252133,2016-10-11 02:38:18
6255140,2016-10-11 02:59:19
6257062,2016-10-11 03:13:18
6258022,2016-10-11 03:20:19
6259093,2016-10-11 03:27:17
6264860,2016-10-11 04:21:11
6269689,2016-10-11 05:24:11
6270113,2016-10-11 05:31:15
6270529,2016-10-11 05:38:11
6271306,2016-10-11 05:52:11
6271745,2016-10-11 05:59:11
6272508,2016-10-11 06:13:10
6272885,2016-10-11 06:20:11
6275012,2016-10-11 07:02:12
6276250,2016-10-11 07:30:12
6276504,2016-10-11 07:37:10
6276753,2016-10-11 07:44:11
6276995,2016-10-11 07:51:12
6277950,2016-10-11 08:15:21
6278593,2016-10-11 08:33:12
6279117,2016-10-11 08:47:13
6279298,2016-10-11 08:54:13
6282154,2016-10-11 09:50:12
6285335,2016-10-11 10:39:13
6287265,2016-10-11 11:07:13
6287806,2016-10-11 11:15:21
6289689,2016-10-11 11:42:12
6291390,2016-10-11 12:03:13
6293584,2016-10-11 12:24:13
6294317,2016-10-11 12:31:14
6299478,2016-10-11 13:20:14
6302149,2016-10-11 13:41:14
6303177,2016-10-11 13:48:14
6304157,2016-10-11 13:55:13
6305414,2016-10-11 14:03:20
6312881,2016-10-11 14:51:14
6313865,2016-10-11 14:58:14
6314982,2016-10-11 15:05:14
6316529,2016-10-11 15:15:23
6317165,2016-10-11 15:19:15
6330035,2016-10-11 16:57:15
6333440,2016-10-11 17:25:15
6336151,2016-10-11 17:46:15
6339498,2016-10-11 18:14:14
6341184,2016-10-11 18:28:15
6343053,2016-10-11 18:42:14
6346480,2016-10-11 19:03:21
6347484,2016-10-11 19:10:18
6353071,2016-10-11 19:52:19
6362403,2016-10-11 21:16:19
6367797,2016-10-11 21:58:17
6369408,2016-10-11 22:12:20
6369683,2016-10-11 22:15:13
6373014,2016-10-11 22:47:18
6373868,2016-10-11 22:54:18
6376055,2016-10-11 23:15:19
6376058,2016-10-11 23:15:20
6377505,2016-10-11 23:29:18
6380385,2016-10-11 23:50:19
6384157,2016-10-12 00:18:18
6387625,2016-10-12 00:53:17
6390125,2016-10-12 01:21:17
6396094,2016-10-12 02:24:18
6397349,2016-10-12 02:38:18
6399566,2016-10-12 03:06:17
6400645,2016-10-12 03:20:19
6403357,2016-10-12 03:55:18
6404150,2016-10-12 04:04:14
6404527,2016-10-12 04:08:30
6404971,2016-10-12 04:14:11
6405536,2016-10-12 04:21:11
6407678,2016-10-12 04:49:11
6409201,2016-10-12 05:15:25
6409619,2016-10-12 05:24:11
6409940,2016-10-12 05:31:11
6412886,2016-10-12 06:34:12
6413456,2016-10-12 06:48:12
6414240,2016-10-12 07:09:11
6415042,2016-10-12 07:30:13
6416112,2016-10-12 08:05:11
6417153,2016-10-12 08:47:12
6417709,2016-10-12 09:08:12
6418461,2016-10-12 09:36:12
6419919,2016-10-12 10:09:38
6420327,2016-10-12 10:18:12
6421625,2016-10-12 10:39:14
6422670,2016-10-12 10:53:12
6423524,2016-10-12 11:00:26
6425295,2016-10-12 11:14:13
6427025,2016-10-12 11:28:12
6428639,2016-10-12 11:42:13
6432479,2016-10-12 12:15:23
6434258,2016-10-12 12:31:14
6435221,2016-10-12 12:38:13
6440187,2016-10-12 13:20:12
6443007,2016-10-12 13:41:13
6444391,2016-10-12 13:48:13
6449074,2016-10-12 14:16:14
6451802,2016-10-12 14:30:16
6455207,2016-10-12 14:51:13
6459368,2016-10-12 15:12:14
6463077,2016-10-12 15:33:14
6470064,2016-10-12 16:22:15
6473696,2016-10-12 16:43:14
6475846,2016-10-12 16:57:15
6478613,2016-10-12 17:18:15
6481328,2016-10-12 17:39:14
6484437,2016-10-12 18:00:27
6485339,2016-10-12 18:07:15
6490272,2016-10-12 18:49:15
6492457,2016-10-12 19:10:18
6493011,2016-10-12 19:15:17
6494775,2016-10-12 19:31:16
6496277,2016-10-12 19:45:20
6505322,2016-10-12 21:23:19
6506933,2016-10-12 21:44:19
6508083,2016-10-12 21:58:18
6509268,2016-10-12 22:12:18
6509482,2016-10-12 22:15:19
6517018,2016-10-12 23:50:18
6517676,2016-10-12 23:57:18
6520102,2016-10-13 00:18:18
6521624,2016-10-13 00:32:21
6523180,2016-10-13 00:46:18
6527408,2016-10-13 01:28:18
6530676,2016-10-13 02:10:18
6531107,2016-10-13 02:15:16
6531275,2016-10-13 02:17:18
6533528,2016-10-13 02:45:20
6539290,2016-10-13 03:55:18
6541634,2016-10-13 04:35:10
6542666,2016-10-13 04:56:10
6542972,2016-10-13 05:03:11
6543562,2016-10-13 05:17:11
6544503,2016-10-13 05:38:12
6545050,2016-10-13 05:52:14
6547181,2016-10-13 06:55:12
6548096,2016-10-13 07:30:13
6548411,2016-10-13 07:44:12
6549488,2016-10-13 08:33:12
6549761,2016-10-13 08:47:13
6550309,2016-10-13 09:15:17
6550451,2016-10-13 09:22:13
6550637,2016-10-13 09:29:14
6552339,2016-10-13 10:15:20
6557457,2016-10-13 11:35:13
6561923,2016-10-13 12:38:13
6567073,2016-10-13 13:48:14
6570429,2016-10-13 14:23:14
6571424,2016-10-13 14:30:15
6575416,2016-10-13 14:58:14
6583112,2016-10-13 16:08:14
6583852,2016-10-13 16:15:29
6585169,2016-10-13 16:29:14
6590805,2016-10-13 17:32:15
6593199,2016-10-13 18:00:28
6597578,2016-10-13 18:35:16
6600289,2016-10-13 19:03:18
6600933,2016-10-13 19:10:18
6604167,2016-10-13 19:46:19
6609374,2016-10-13 20:27:21
6612975,2016-10-13 20:55:18
6618278,2016-10-13 21:44:19
6618975,2016-10-13 21:51:17
6621225,2016-10-13 22:15:15
6621679,2016-10-13 22:19:19
6622988,2016-10-13 22:33:19
6625821,2016-10-13 23:08:17
6626411,2016-10-13 23:15:19
6627257,2016-10-13 23:22:18
6631544,2016-10-13 23:57:18
6638817,2016-10-14 01:00:23
6639580,2016-10-14 01:07:19
6642443,2016-10-14 01:35:18
6643149,2016-10-14 01:42:19
6646050,2016-10-14 02:10:18
6647420,2016-10-14 02:24:19
6649512,2016-10-14 02:45:18
6650142,2016-10-14 02:52:17
6651394,2016-10-14 03:06:19
6653685,2016-10-14 03:34:18
6654225,2016-10-14 03:41:18
6655806,2016-10-14 04:03:35
6657243,2016-10-14 04:28:13
6657712,2016-10-14 04:35:11
6659568,2016-10-14 05:03:12
6660017,2016-10-14 05:10:11
6661509,2016-10-14 05:38:30
6662974,2016-10-14 06:15:20
6663568,2016-10-14 06:34:12
6665871,2016-10-14 07:51:11
6666015,2016-10-14 07:58:11
6666624,2016-10-14 08:19:12
6667509,2016-10-14 08:54:12
6668593,2016-10-14 09:43:13
6669575,2016-10-14 10:15:19
6670167,2016-10-14 10:32:12
6671936,2016-10-14 11:07:13
6672782,2016-10-14 11:21:13
6673770,2016-10-14 11:42:12
6674977,2016-10-14 12:03:13
6675376,2016-10-14 12:10:14
6678220,2016-10-14 12:45:14
6679283,2016-10-14 12:59:13
6680403,2016-10-14 13:13:12
6680580,2016-10-14 13:15:21
6681567,2016-10-14 13:27:13
6684593,2016-10-14 14:09:15
6689978,2016-10-14 14:58:14
6692132,2016-10-14 15:19:14
6696257,2016-10-14 15:54:13
6699662,2016-10-14 16:16:00
6712631,2016-10-14 17:46:15
6717925,2016-10-14 18:14:15
6721106,2016-10-14 18:28:15
6730176,2016-10-14 19:20:26
6733061,2016-10-14 19:38:19
6738467,2016-10-14 20:15:20
6743220,2016-10-14 20:48:19
6745929,2016-10-14 21:09:18
6751515,2016-10-14 21:58:19
6752152,2016-10-14 22:05:18
6753140,2016-10-14 22:15:15
6754079,2016-10-14 22:26:18
6755437,2016-10-14 22:40:18
6756017,2016-10-14 22:47:18
6756718,2016-10-14 22:54:19
6757531,2016-10-14 23:02:18
6758817,2016-10-14 23:15:18
6771026,2016-10-15 01:14:19
6771670,2016-10-15 01:21:18
6773009,2016-10-15 01:35:18
6773567,2016-10-15 01:42:19
6775729,2016-10-15 02:10:19
6779500,2016-10-15 02:59:18
6780390,2016-10-15 03:13:18
6780537,2016-10-15 03:15:17
6783094,2016-10-15 03:55:18
6783609,2016-10-15 04:03:26
6784988,2016-10-15 04:28:12
6786835,2016-10-15 05:03:11
6789582,2016-10-15 06:06:11
6789846,2016-10-15 06:13:11
6791622,2016-10-15 07:16:12
6791834,2016-10-15 07:23:12
6792535,2016-10-15 07:51:11
6793383,2016-10-15 08:26:12
6793637,2016-10-15 08:40:10
6793769,2016-10-15 08:47:11
6793917,2016-10-15 08:54:11
6794081,2016-10-15 09:03:14
6795041,2016-10-15 09:57:12
6795337,2016-10-15 10:11:12
6795472,2016-10-15 10:15:21
6795473,2016-10-15 10:15:22
6795572,2016-10-15 10:18:13
6796982,2016-10-15 11:00:24
6797473,2016-10-15 11:14:12
6799385,2016-10-15 11:56:13
6799763,2016-10-15 12:03:12
6800048,2016-10-15 12:10:13
6800335,2016-10-15 12:17:13
6801779,2016-10-15 12:45:16
6802157,2016-10-15 12:52:13
6803670,2016-10-15 13:20:15
6805399,2016-10-15 13:55:13
6806550,2016-10-15 14:16:16
6807400,2016-10-15 14:30:16
6808106,2016-10-15 14:44:17
6809750,2016-10-15 15:12:14
6810170,2016-10-15 15:19:14
6810607,2016-10-15 15:26:16
6811053,2016-10-15 15:33:15
6812108,2016-10-15 15:47:15
6814682,2016-10-15 16:15:56
6817397,2016-10-15 16:50:16
6818310,2016-10-15 17:04:16
6818987,2016-10-15 17:15:25
6819142,2016-10-15 17:18:14
6820007,2016-10-15 17:32:15
6820890,2016-10-15 17:46:16
6821313,2016-10-15 17:53:15
6822187,2016-10-15 18:07:14
6822959,2016-10-15 18:21:15
6829557,2016-10-15 19:45:20
6830577,2016-10-15 19:59:18
6831631,2016-10-15 20:13:17
6832552,2016-10-15 20:27:18
6835000,2016-10-15 21:02:19
6835896,2016-10-15 21:16:18
6838227,2016-10-15 22:05:18
6839163,2016-10-15 22:15:14
6839487,2016-10-15 22:19:17
6840001,2016-10-15 22:26:17
6844864,2016-10-15 23:43:18
6846522,2016-10-16 00:11:18
6846719,2016-10-16 00:15:16
6848093,2016-10-16 00:39:18
6849562,2016-10-16 01:07:18
6849984,2016-10-16 01:14:18
6852791,2016-10-16 02:04:23
6853064,2016-10-16 02:10:17
6853401,2016-10-16 02:17:18
6854116,2016-10-16 02:31:19
6856786,2016-10-16 03:20:19
6857188,2016-10-16 03:27:18
6858957,2016-10-16 04:07:10
6861254,2016-10-16 05:10:11
6862070,2016-10-16 05:38:11
6862783,2016-10-16 06:06:12
6863192,2016-10-16 06:20:12
6864234,2016-10-16 07:02:12
6864389,2016-10-16 07:09:12
6864528,2016-10-16 07:15:20
6864857,2016-10-16 07:30:12
6865450,2016-10-16 07:58:12
6865906,2016-10-16 08:26:11
6866877,2016-10-16 09:22:13
6867113,2016-10-16 09:36:12
6867778,2016-10-16 10:15:21
6867976,2016-10-16 10:25:12
6869658,2016-10-16 11:42:12
6872780,2016-10-16 13:20:15
6873087,2016-10-16 13:27:14
6874053,2016-10-16 13:48:12
6875817,2016-10-16 14:09:13
6876421,2016-10-16 14:15:21
6878386,2016-10-16 14:37:15
6881205,2016-10-16 15:12:14
6882282,2016-10-16 15:26:14
6883381,2016-10-16 15:40:14
6884316,2016-10-16 15:54:13
6885600,2016-10-16 16:15:55
6885969,2016-10-16 16:22:15
6886423,2016-10-16 16:29:15
6896288,2016-10-16 17:53:15
6897350,2016-10-16 18:00:24
6901675,2016-10-16 18:28:15
6904285,2016-10-16 18:49:14
6905950,2016-10-16 19:03:18
6906708,2016-10-16 19:10:18
6907849,2016-10-16 19:20:50
6930415,2016-10-16 21:15:22
6934679,2016-10-16 21:37:18
6937120,2016-10-16 21:51:18
6938336,2016-10-16 21:58:16
6940741,2016-10-16 22:12:18
6941263,2016-10-16 22:15:14
6943098,2016-10-16 22:26:21
6944207,2016-10-16 22:33:18
6945295,2016-10-16 22:40:18
6947667,2016-10-16 22:54:18
6948879,2016-10-16 23:02:18
6953204,2016-10-16 23:29:18
6954360,2016-10-16 23:36:17
6955486,2016-10-16 23:43:19
6956565,2016-10-16 23:50:17
6960366,2016-10-17 00:18:18
6961325,2016-10-17 00:25:17
6963566,2016-10-17 00:44:02
6963603,2016-10-17 00:44:19
6963660,2016-10-17 00:44:41
6963729,2016-10-17 00:45:11
6963891,2016-10-17 00:46:18
6964020,2016-10-17 00:47:13
6964094,2016-10-17 00:47:45
6964130,2016-10-17 00:48:03
6964153,2016-10-17 00:48:15
6964178,2016-10-17 00:48:25
6964195,2016-10-17 00:48:33
6964211,2016-10-17 00:48:42
6964228,2016-10-17 00:48:50
6964248,2016-10-17 00:48:58
6964268,2016-10-17 00:49:05
6964296,2016-10-17 00:49:16
6964322,2016-10-17 00:49:25
6964357,2016-10-17 00:49:40
6964575,2016-10-17 00:51:12
6964598,2016-10-17 00:51:19
6964613,2016-10-17 00:51:26
6964626,2016-10-17 00:51:32
6964652,2016-10-17 00:51:46
6964678,2016-10-17 00:51:57
6964695,2016-10-17 00:52:04
6964727,2016-10-17 00:52:15
6964760,2016-10-17 00:52:26
6964801,2016-10-17 00:52:39
6964826,2016-10-17 00:52:47
6964850,2016-10-17 00:52:58
6964866,2016-10-17 00:53:05
6964887,2016-10-17 00:53:11
6964907,2016-10-17 00:53:22
6964921,2016-10-17 00:53:28
6964997,2016-10-17 00:53:55
6965024,2016-10-17 00:54:04
6965035,2016-10-17 00:54:11
6965072,2016-10-17 00:54:24
6965116,2016-10-17 00:54:40
6965141,2016-10-17 00:54:48
6965181,2016-10-17 00:55:03
6965201,2016-10-17 00:55:09
6965236,2016-10-17 00:55:20
6965259,2016-10-17 00:55:28
6965561,2016-10-17 00:57:18
6965573,2016-10-17 00:57:26
6965590,2016-10-17 00:57:32
6965607,2016-10-17 00:57:39
6965627,2016-10-17 00:57:46
6965658,2016-10-17 00:58:01
6965681,2016-10-17 00:58:09
6965717,2016-10-17 00:58:20
6965736,2016-10-17 00:58:27
6965760,2016-10-17 00:58:35
6965800,2016-10-17 00:58:48
6965999,2016-10-17 01:00:24
6969793,2016-10-17 01:28:18
6973937,2016-10-17 01:56:19
6975587,2016-10-17 02:10:18
6979519,2016-10-17 02:45:19
6981053,2016-10-17 02:59:18
6981795,2016-10-17 03:06:18
6983847,2016-10-17 03:27:17
6984962,2016-10-17 03:41:18
6985979,2016-10-17 03:55:18
6986858,2016-10-17 04:07:11
6987291,2016-10-17 04:14:11
6987363,2016-10-17 04:15:17
6987752,2016-10-17 04:21:11
6992397,2016-10-17 05:45:12
6993466,2016-10-17 06:06:11
6994106,2016-10-17 06:20:11
6998254,2016-10-17 07:58:11
6998439,2016-10-17 08:05:11
6998625,2016-10-17 08:12:11
6999196,2016-10-17 08:33:13
7000429,2016-10-17 09:15:14
7000895,2016-10-17 09:29:12
7001649,2016-10-17 09:50:12
7001927,2016-10-17 09:57:12
7002611,2016-10-17 10:15:22
7002708,2016-10-17 10:18:13
7003220,2016-10-17 10:32:13
7003968,2016-10-17 10:46:13
7005718,2016-10-17 11:15:18
7007351,2016-10-17 11:42:14
7007819,2016-10-17 11:49:13
7008329,2016-10-17 11:56:12
7009848,2016-10-17 12:17:13
7017681,2016-10-17 13:06:13
7019781,2016-10-17 13:20:14
7020740,2016-10-17 13:27:13
7021716,2016-10-17 13:34:13
7041656,2016-10-17 15:47:17
7046792,2016-10-17 16:22:15
7047780,2016-10-17 16:29:15
7049636,2016-10-17 16:43:15
7053585,2016-10-17 17:11:14
7055425,2016-10-17 17:25:15
7060371,2016-10-17 18:07:15
7061311,2016-10-17 18:14:14
7061460,2016-10-17 18:15:21
7068714,2016-10-17 19:24:19
7071910,2016-10-17 19:52:18
7073272,2016-10-17 20:06:18
7073939,2016-10-17 20:13:18
7078875,2016-10-17 21:02:19
7084587,2016-10-17 21:44:18
7088386,2016-10-17 22:15:18
7092210,2016-10-17 22:47:18
7093105,2016-10-17 22:54:18
7100152,2016-10-17 23:43:18
7103601,2016-10-18 00:04:18
7104787,2016-10-18 00:11:18
7109887,2016-10-18 00:53:19
7112385,2016-10-18 01:14:19
7112482,2016-10-18 01:15:18
7116942,2016-10-18 01:56:19
7117602,2016-10-18 02:03:18
7120645,2016-10-18 02:31:20
7121982,2016-10-18 02:45:20
7123133,2016-10-18 02:59:17
7127666,2016-10-18 04:07:28
7128435,2016-10-18 04:21:11
7129969,2016-10-18 04:56:11
7132238,2016-10-18 05:45:12
7132578,2016-10-18 05:52:11
7132837,2016-10-18 05:59:11
7133121,2016-10-18 06:06:11
7134001,2016-10-18 06:27:12
7134773,2016-10-18 06:48:12
7136820,2016-10-18 07:51:10
7136976,2016-10-18 07:58:10
7137303,2016-10-18 08:12:12
7137361,2016-10-18 08:15:25
7137906,2016-10-18 08:40:11
7138057,2016-10-18 08:47:13
7138424,2016-10-18 09:03:41
7139288,2016-10-18 09:43:12
7140118,2016-10-18 10:15:16
7140208,2016-10-18 10:18:12
7141340,2016-10-18 10:46:14
7142077,2016-10-18 11:00:30
7143208,2016-10-18 11:21:13
7143964,2016-10-18 11:35:14
7144333,2016-10-18 11:42:12
7145125,2016-10-18 11:56:14
7157068,2016-10-18 14:16:14
7162996,2016-10-18 15:05:15
7164315,2016-10-18 15:15:27
7164827,2016-10-18 15:19:16
7170120,2016-10-18 16:02:59
7172065,2016-10-18 16:16:01
7173157,2016-10-18 16:22:16
7175645,2016-10-18 16:36:14
7176817,2016-10-18 16:43:15
7181743,2016-10-18 17:18:15
7182725,2016-10-18 17:25:15
7183657,2016-10-18 17:32:16
7189014,2016-10-18 18:21:16
7189813,2016-10-18 18:28:16
7190530,2016-10-18 18:35:15
