,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
553,2016-12-01,100514,139891948,36,0,0,36
554,2016-12-01,1290406,797904090613174272,12,19,4,36
555,2016-12-01,18044,242806360,35,0,0,35
556,2016-12-01,604811,22061225,26,8,0,35
557,2016-12-01,34765,19088288,12,19,2,34
558,2016-12-01,1338662,3160690753,0,33,0,34
559,2016-12-01,20147,483528697,0,33,0,33
560,2016-12-01,23467,130620533,6,17,2,33
561,2016-12-01,50289,2218742450,0,33,0,33
562,2016-12-01,1241304,781889855290769408,32,0,0,32
563,2016-12-01,1309887,797855479326187520,32,0,0,32
564,2016-12-01,1328719,798155788896403456,32,0,0,32
565,2016-12-01,1402630,802609160357576704,32,0,0,32
566,2016-12-01,1425727,794670117892268033,32,0,0,32
567,2016-12-01,1425728,798689174043889664,32,0,0,32
568,2016-12-01,232632,51728851,17,3,9,31
569,2016-12-01,417189,227584752,0,29,0,31
570,2016-12-01,623010,16141447,9,5,14,31
571,2016-12-01,17777,31035261,0,27,0,30
572,2016-12-01,54959,463227379,0,30,0,30
573,2016-12-01,240402,3842369489,3,4,23,30
574,2016-12-01,392164,21889894,1,29,0,30
575,2016-12-01,1031370,743249165728112640,0,7,23,30
576,2016-12-01,1049012,137417074,1,29,0,30
577,2016-12-01,1358510,14216135,0,0,29,30
578,2016-12-01,1410973,806339155643011074,0,4,26,30
579,2016-12-01,19361,29381613,0,18,0,29
580,2016-12-01,37124,568336632,0,1,28,29
581,2016-12-01,244310,1155270618,0,29,0,29
582,2016-12-01,255334,43805270,0,29,0,29
583,2016-12-01,431664,2812310034,0,29,0,29
584,2016-12-01,1411110,804525468145905669,1,1,27,29
585,2016-12-01,1416492,784484317112045568,0,23,0,29
586,2016-12-01,19978,785943816,0,28,0,28
587,2016-12-01,240000,735148471376830464,2,26,0,28
588,2016-12-01,251817,24470087,3,12,2,28
589,2016-12-01,2374,4063962988,1,26,0,27
590,2016-12-01,12552,15886477,0,27,0,27
591,2016-12-01,36133,2440040641,1,6,6,27
592,2016-12-01,45548,4864171883,27,0,0,27
593,2016-12-01,85992,2411474370,1,2,19,27
594,2016-12-01,302594,2899773662,0,0,27,27
595,2016-12-01,549591,2366054576,0,0,27,27
596,2016-12-01,4759,1549229162,1,0,25,26
597,2016-12-01,455590,1640929196,2,20,0,26
598,2016-12-01,786409,111584285,0,26,0,26
599,2016-12-01,1583899,792624054188421120,0,0,26,26
600,2017-01-01,2073,8953122,312,11,4,337
601,2017-01-01,471315,2183165196,290,0,0,290
602,2017-01-01,3032,426903572,0,289,0,289
603,2017-01-01,1339441,4832004993,275,0,0,275
604,2017-01-01,7801,1101298442,0,183,0,196
605,2017-01-01,1934401,730262394790944769,2,0,163,165
606,2017-01-01,63123,193417702,0,163,0,164
607,2017-01-01,929425,172399836,1,1,140,142
608,2017-01-01,2618,3317649485,131,1,0,135
609,2017-01-01,271731,747834623686774784,114,19,0,134
610,2017-01-01,142360,15256049,108,10,0,118
611,2017-01-01,41364,305624398,101,7,0,108
612,2017-01-01,6950,2734299494,107,0,0,107
613,2017-01-01,2775,116099364,103,0,0,103
614,2017-01-01,83727,55107768,2,1,100,103
615,2017-01-01,244310,1155270618,0,84,0,84
616,2017-01-01,1223076,22422290,1,0,81,82
617,2017-01-01,187154,38519201,2,0,0,77
618,2017-01-01,786409,111584285,0,73,0,73
619,2017-01-01,1310639,801703160695914496,2,1,70,73
620,2017-01-01,6777,22707692,58,10,0,68
621,2017-01-01,1317436,860473590,11,54,0,66
622,2017-01-01,1313091,3226946687,32,31,0,65
623,2017-01-01,1774574,817896208450646016,0,0,65,65
624,2017-01-01,1014414,730627217626005505,62,0,0,62
625,2017-01-01,1307620,2279618017,2,1,59,62
626,2017-01-01,1617617,796471856857497600,0,62,0,62
627,2017-01-01,2186367,2555365423,60,0,2,62
628,2017-01-01,100514,139891948,60,1,0,61
629,2017-01-01,486968,759856533920296961,9,2,49,60
630,2017-01-01,16523,186045114,5,54,0,59
631,2017-01-01,58159,340180762,59,0,0,59
632,2017-01-01,5749,1355218452,53,0,5,58
633,2017-01-01,69616,2463854064,0,51,0,58
634,2017-01-01,352587,19503822,0,55,0,57
635,2017-01-01,610221,3730426754,40,5,1,57
636,2017-01-01,240000,735148471376830464,0,56,0,56
637,2017-01-01,128198,14421907,41,0,14,55
638,2017-01-01,1410973,806339155643011074,1,8,45,54
639,2017-01-01,4759,1549229162,0,0,53,53
640,2017-01-01,4800,2969992499,0,53,0,53
641,2017-01-01,14188,262349771,6,1,46,53
642,2017-01-01,24110,430459707,53,0,0,53
643,2017-01-01,624831,97957002,0,53,0,53
644,2017-01-01,39335,254313159,0,49,0,52
645,2017-01-01,1310779,800380580042944512,1,46,0,52
646,2017-01-01,1614276,141335885,2,49,0,51
647,2017-01-01,19674,306605069,0,49,0,49
648,2017-01-01,457304,14737210,49,0,0,49
649,2017-01-01,682146,199601800,0,42,0,49
650,2017-01-01,935388,119479636,2,0,45,48
651,2017-01-01,1805381,153960440,0,0,48,48
652,2017-01-01,42889,15749227,0,0,47,47
653,2017-01-01,12315,4471584995,46,0,0,46
654,2017-01-01,22998,153177381,0,46,0,46
655,2017-01-01,1411110,804525468145905669,1,5,38,45
656,2017-01-01,1485084,104034603,0,45,0,45
657,2017-01-01,23186,113243806,39,4,0,44
658,2017-01-01,43303,32283017,35,7,1,44
659,2017-01-01,534205,1674500558,0,43,0,44
660,2017-01-01,1165369,175467265,2,8,34,44
661,2017-01-01,752997,1282005510,0,43,0,43
662,2017-01-01,3212,91377501,6,28,1,42
663,2017-01-01,1019086,215002582,0,34,2,42
664,2017-01-01,1564640,805851330799603712,0,40,0,42
665,2017-01-01,2809,14294848,1,40,0,41
666,2017-01-01,3817,30050899,25,6,7,41
667,2017-01-01,951101,20718123,11,8,22,41
668,2017-01-01,1155094,3171040368,0,41,0,41
669,2017-01-01,1240045,327970598,0,41,0,41
670,2017-01-01,180644,39130086,37,0,0,40
671,2017-01-01,296474,34284291,36,4,0,40
672,2017-01-01,461076,4672859618,39,0,1,40
673,2017-01-01,23467,130620533,7,22,0,39
674,2017-01-01,106989,20560162,35,2,0,39
675,2017-01-01,885456,2402303611,0,39,0,39
676,2017-01-01,1036426,213803022,36,3,0,39
677,2017-01-01,1445603,126676393,0,39,0,39
678,2017-01-01,1885682,813869165098303488,39,0,0,39
679,2017-01-01,79734,16540169,2,6,29,38
680,2017-01-01,234724,582444261,3,24,11,38
681,2017-01-01,435932,137218780,0,37,0,38
682,2017-01-01,534971,1013631061,0,38,0,38
683,2017-01-01,25887,22700291,7,29,0,37
684,2017-01-01,255334,43805270,0,37,0,37
685,2017-01-01,155691,371864433,0,5,0,35
686,2017-01-01,455880,16636188,0,1,34,35
687,2017-01-01,1323750,853266186,0,35,0,35
688,2017-01-01,42674,282710228,1,7,19,34
689,2017-01-01,239959,256184059,0,34,0,34
690,2017-01-01,693423,767882826301800452,0,0,34,34
691,2017-01-01,1238146,327939439,3,8,23,34
692,2017-01-01,1487486,2747804790,3,0,31,34
693,2017-01-01,1554699,3282554214,0,30,0,34
694,2017-01-01,1949615,2468496396,0,0,34,34
695,2017-01-01,9656,247434983,21,11,1,33
696,2017-01-01,32752,2437613556,18,0,0,33
697,2017-01-01,206837,742484898896740352,4,1,20,33
698,2017-01-01,431664,2812310034,0,33,0,33
699,2017-01-01,1313087,801112734364532740,5,25,1,33
