,lower_day,user_id,user_raw_id,n_origin,n_retweet,n_reply,n_total
3311,2016-10-01,229013,597512137,6,23,0,29
3312,2016-10-01,321871,271916022,1,26,0,29
3313,2016-10-01,375555,461630034,0,29,0,29
3314,2016-10-01,391468,923852724,2,25,1,29
3315,2016-10-01,393116,16026053,0,29,0,29
3316,2016-10-01,398818,23598656,5,24,0,29
3317,2016-10-01,442601,2209371709,0,21,0,29
3318,2016-10-01,449321,724617798035623937,0,29,0,29
3319,2016-10-01,492527,17048273,1,25,2,29
3320,2016-10-01,610085,45053560,0,29,0,29
3321,2016-10-01,648949,3110674030,0,29,0,29
3322,2016-10-01,677677,512465557,0,29,0,29
3323,2016-10-01,693423,767882826301800452,0,0,29,29
3324,2016-10-01,749808,778424473426857984,9,14,5,29
3325,2016-10-01,762299,3266428681,0,29,0,29
3326,2016-10-01,771134,1161097123,0,28,0,29
3327,2016-10-01,824305,22577512,0,29,0,29
3328,2016-10-01,824306,492683294,0,29,0,29
3329,2016-10-01,842897,304770988,0,29,0,29
3330,2016-10-01,3438,865200110,0,28,0,28
3331,2016-10-01,4048,279118291,28,0,0,28
3332,2016-10-01,7547,3188819034,0,18,8,28
3333,2016-10-01,23609,715173504,25,3,0,28
3334,2016-10-01,27815,16882774,1,0,27,28
3335,2016-10-01,31099,612038538,1,24,3,28
3336,2016-10-01,44614,260686639,0,27,0,28
3337,2016-10-01,58151,39606118,12,15,1,28
3338,2016-10-01,58957,78787098,1,26,0,28
3339,2016-10-01,104100,49524127,0,28,0,28
3340,2016-10-01,174957,734123781292167172,1,27,0,28
3341,2016-10-01,177796,940326978,0,27,0,28
3342,2016-10-01,178354,705915186427760640,4,22,0,28
3343,2016-10-01,247375,216449581,6,21,0,28
3344,2016-10-01,408587,735945192386138112,1,0,23,28
3345,2016-10-01,444435,3365030883,0,27,0,28
3346,2016-10-01,461684,264866028,8,20,0,28
3347,2016-10-01,476321,499327665,1,27,0,28
3348,2016-10-01,485328,1601667793,0,28,0,28
3349,2016-10-01,499950,759864166475714561,0,0,28,28
3350,2016-10-01,507865,22850063,0,28,0,28
3351,2016-10-01,565712,881158999,1,0,27,28
3352,2016-10-01,621548,226571278,7,17,4,28
3353,2016-10-01,645066,1918788540,0,28,0,28
3354,2016-10-01,660161,2826841393,0,26,0,28
3355,2016-10-01,725931,716005020,0,28,0,28
3356,2016-10-01,753507,18593140,0,28,0,28
3357,2016-10-01,782848,94478866,0,28,0,28
3358,2016-10-01,788197,207157975,1,27,0,28
3359,2016-10-01,842854,3142726933,0,28,0,28
3360,2016-10-01,845241,50643108,0,28,0,28
3361,2016-10-01,868000,1021018802,0,11,17,28
3362,2016-10-01,967865,4049354954,0,27,0,28
3363,2016-10-01,4462,2445365048,5,0,22,27
3364,2016-10-01,5144,219856891,5,22,0,27
3365,2016-10-01,13103,68672927,0,27,0,27
3366,2016-10-01,21624,18346322,0,27,0,27
3367,2016-10-01,24872,2763788200,0,27,0,27
3368,2016-10-01,31383,3317738183,23,0,3,27
3369,2016-10-01,57624,21793714,3,23,0,27
3370,2016-10-01,58431,170296342,19,5,0,27
3371,2016-10-01,85738,2954404008,0,24,2,27
3372,2016-10-01,107961,723175496,0,23,0,27
3373,2016-10-01,123185,26742293,0,22,5,27
3374,2016-10-01,188230,258871342,11,16,0,27
3375,2016-10-01,392633,23550489,1,26,0,27
3376,2016-10-01,477536,22176444,0,27,0,27
3377,2016-10-01,522684,807024782,0,26,0,27
3378,2016-10-01,702120,776585315796520964,0,20,0,27
3379,2016-10-01,760266,399664924,0,27,0,27
3380,2016-10-01,772260,15429421,0,27,0,27
3381,2016-10-01,788470,2702510036,0,27,0,27
3382,2016-10-01,821673,776757713451753472,1,22,4,27
3383,2016-10-01,890690,68409820,0,0,27,27
3384,2016-10-01,913166,785907078229585920,0,25,0,27
3385,2016-10-01,965608,16914717,27,0,0,27
3386,2016-10-01,4628,25207598,0,26,0,26
3387,2016-10-01,8255,26070572,0,26,0,26
3388,2016-10-01,11695,22781012,20,4,0,26
3389,2016-10-01,14545,15773072,0,26,0,26
3390,2016-10-01,23467,130620533,2,20,0,26
3391,2016-10-01,35289,2670772172,0,26,0,26
3392,2016-10-01,51653,14908579,0,26,0,26
3393,2016-10-01,53795,506943829,0,10,16,26
3394,2016-10-01,59464,733776663708901376,8,17,0,26
3395,2016-10-01,61914,15515395,0,25,0,26
3396,2016-10-01,63489,4720620588,0,0,0,26
3397,2016-10-01,65575,2896734580,4,0,22,26
3398,2016-10-01,67197,38664112,18,8,0,26
3399,2016-10-01,68383,28585760,26,0,0,26
3400,2016-10-01,104485,408132836,0,9,17,26
3401,2016-10-01,139658,55364459,0,20,1,26
3402,2016-10-01,210883,1084817426,0,23,3,26
3403,2016-10-01,215083,265082142,4,20,0,26
3404,2016-10-01,252514,730873265716137984,1,16,0,26
3405,2016-10-01,381652,379773586,0,26,0,26
3406,2016-10-01,525616,268547631,0,26,0,26
3407,2016-10-01,545541,1963450177,0,26,0,26
3408,2016-10-01,668716,763994063892652032,0,26,0,26
3409,2016-10-01,687248,371958795,19,7,0,26
3410,2016-10-01,748851,745777045683179520,0,26,0,26
3411,2016-10-01,804012,734353890,0,26,0,26
3412,2016-10-01,825056,92072397,0,26,0,26
3413,2016-10-01,828257,782754501115523072,7,18,1,26
3414,2016-10-01,845564,3138165968,6,0,20,26
3415,2016-10-01,3110,22250215,4,20,1,25
3416,2016-10-01,3311,2570615502,1,7,16,25
3417,2016-10-01,5030,4780848218,0,20,0,25
3418,2016-10-01,20954,39421059,0,25,0,25
3419,2016-10-01,23954,128604687,4,21,0,25
3420,2016-10-01,30853,21147939,0,4,21,25
3421,2016-10-01,35817,824450408,0,24,0,25
3422,2016-10-01,35837,60684098,13,10,2,25
3423,2016-10-01,42872,3664920377,3,17,5,25
3424,2016-10-01,45795,93419194,19,5,0,25
3425,2016-10-01,58364,398921756,0,25,0,25
3426,2016-10-01,60536,402676038,5,15,3,25
3427,2016-10-01,62258,4839710675,11,10,0,25
3428,2016-10-01,78174,239838051,23,0,2,25
3429,2016-10-01,112575,2776586882,0,20,1,25
3430,2016-10-01,145500,1135218048,2,23,0,25
3431,2016-10-01,179256,1623946224,0,25,0,25
3432,2016-10-01,188904,32880278,0,25,0,25
3433,2016-10-01,214873,357232722,0,25,0,25
3434,2016-10-01,225106,15088394,0,25,0,25
3435,2016-10-01,353920,2317254136,0,16,8,25
3436,2016-10-01,383923,874873962,0,0,25,25
3437,2016-10-01,447497,757236303477878785,7,17,0,25
3438,2016-10-01,459732,2364134560,0,24,0,25
3439,2016-10-01,486318,757769602646564864,0,25,0,25
3440,2016-10-01,495437,189570457,0,25,0,25
3441,2016-10-01,521218,1051557686,0,4,21,25
3442,2016-10-01,544574,755974477343850496,6,0,18,25
3443,2016-10-01,565120,2477178937,4,20,0,25
3444,2016-10-01,622808,3037232182,6,6,12,25
3445,2016-10-01,636000,145523853,0,21,0,25
3446,2016-10-01,678769,775141032820289536,0,25,0,25
3447,2016-10-01,753215,22703305,0,23,0,25
3448,2016-10-01,756164,83739091,0,25,0,25
3449,2016-10-01,767244,750766596797247488,0,25,0,25
3450,2016-10-01,795305,2241622680,9,8,5,25
3451,2016-10-01,796074,110744544,15,10,0,25
3452,2016-10-01,826557,780591492607860736,0,25,0,25
3453,2016-10-01,843447,720775124476006400,0,2,23,25
3454,2016-10-01,1066,220087241,0,24,0,24
3455,2016-10-01,2937,1398759560,8,11,5,24
3456,2016-10-01,12371,382370203,1,23,0,24
3457,2016-10-01,13675,792119786,5,19,0,24
3458,2016-10-01,14298,341678317,0,10,14,24
3459,2016-10-01,14486,4476084275,2,16,0,24
3460,2016-10-01,18159,2264560325,0,24,0,24
3461,2016-10-01,20207,4759057768,0,24,0,24
3462,2016-10-01,21532,42731860,0,23,0,24
3463,2016-10-01,22524,3121097112,1,0,23,24
3464,2016-10-01,34374,16444544,2,20,0,24
3465,2016-10-01,61464,2392291,1,22,0,24
3466,2016-10-01,79848,1120537310,0,24,0,24
3467,2016-10-01,86749,728667927776464896,2,22,0,24
3468,2016-10-01,97682,316578266,0,24,0,24
3469,2016-10-01,102666,299929232,1,20,2,24
3470,2016-10-01,129521,48284677,0,5,18,24
3471,2016-10-01,197646,21489321,1,4,19,24
3472,2016-10-01,242313,735603498558054400,3,15,0,24
3473,2016-10-01,305259,384852760,1,17,6,24
3474,2016-10-01,360162,25135325,0,24,0,24
3475,2016-10-01,364206,22019929,0,24,0,24
3476,2016-10-01,449337,995338062,0,24,0,24
3477,2016-10-01,467003,738962621362118656,0,24,0,24
3478,2016-10-01,479668,24789837,0,23,0,24
3479,2016-10-01,514106,3086932586,4,20,0,24
3480,2016-10-01,520466,558341132,0,24,0,24
3481,2016-10-01,558019,261631214,0,24,0,24
3482,2016-10-01,568348,766964096126320640,1,17,0,24
3483,2016-10-01,643794,809937938,0,24,0,24
3484,2016-10-01,651398,292719867,0,24,0,24
3485,2016-10-01,651675,738646878,6,0,18,24
3486,2016-10-01,677951,321452942,0,23,0,24
3487,2016-10-01,721284,184637599,0,24,0,24
3488,2016-10-01,725389,456124249,11,11,0,24
3489,2016-10-01,754784,19660001,0,24,0,24
3490,2016-10-01,787559,22421056,0,24,0,24
3491,2016-10-01,796478,91670958,2,22,0,24
3492,2016-10-01,859189,717503005566734336,24,0,0,24
3493,2016-10-01,861270,777182218145771520,0,24,0,24
3494,2016-10-01,964948,720807351176048640,0,24,0,24
3495,2016-10-01,1002719,787361344865599488,19,2,3,24
3496,2016-10-01,2043,489596897,1,10,8,23
3497,2016-10-01,3017,718283360540442624,0,16,7,23
3498,2016-10-01,4511,488911358,7,6,9,23
3499,2016-10-01,6041,1033943323,0,23,0,23
3500,2016-10-01,7969,834672494,7,16,0,23
3501,2016-10-01,13156,114954667,23,0,0,23
3502,2016-10-01,13355,228015335,0,18,5,23
3503,2016-10-01,18843,52230962,0,14,1,23
3504,2016-10-01,19849,398842314,0,23,0,23
3505,2016-10-01,27823,165885518,20,3,0,23
3506,2016-10-01,29561,374658826,18,4,0,23
3507,2016-10-01,37124,568336632,2,4,17,23
3508,2016-10-01,39198,1571542160,12,11,0,23
3509,2016-10-01,44875,101532348,0,23,0,23
3510,2016-10-01,49929,2933793124,0,23,0,23
3511,2016-10-01,55986,624670080,0,22,1,23
3512,2016-10-01,58011,32921077,16,7,0,23
3513,2016-10-01,59882,46430064,3,19,0,23
3514,2016-10-01,63123,193417702,0,23,0,23
3515,2016-10-01,63205,194177631,23,0,0,23
3516,2016-10-01,157189,1188380772,0,23,0,23
3517,2016-10-01,234780,3627037398,0,23,0,23
3518,2016-10-01,252587,231154776,2,14,0,23
3519,2016-10-01,261822,848560573,4,14,5,23
3520,2016-10-01,279095,3013025071,22,1,0,23
3521,2016-10-01,308725,105661484,0,23,0,23
3522,2016-10-01,363110,292272990,1,22,0,23
3523,2016-10-01,364976,2594705804,0,23,0,23
3524,2016-10-01,374623,17790237,0,23,0,23
3525,2016-10-01,470362,706990007874154497,0,20,0,23
3526,2016-10-01,478590,753950728599707648,0,20,1,23
3527,2016-10-01,493897,729232568533454848,0,4,19,23
3528,2016-10-01,587081,48754929,0,23,0,23
3529,2016-10-01,626113,1650207420,0,23,0,23
3530,2016-10-01,689198,123549931,0,21,1,23
3531,2016-10-01,692424,2543342082,4,18,0,23
3532,2016-10-01,757284,225275854,0,23,0,23
3533,2016-10-01,758236,154709971,0,23,0,23
3534,2016-10-01,761473,99659649,0,23,0,23
3535,2016-10-01,762977,387182571,0,23,0,23
3536,2016-10-01,782530,3294291047,0,23,0,23
3537,2016-10-01,805715,318194519,0,0,23,23
3538,2016-10-01,826225,1129821565,0,23,0,23
3539,2016-10-01,826431,129695090,0,23,0,23
3540,2016-10-01,862629,722573792590094336,1,13,9,23
3541,2016-10-01,871638,768483312801243137,3,0,20,23
3542,2016-10-01,139,501709599,22,0,0,22
3543,2016-10-01,5150,22064255,6,13,3,22
3544,2016-10-01,5473,2163248447,0,22,0,22
3545,2016-10-01,7842,131014335,0,22,0,22
3546,2016-10-01,11635,42111364,0,17,1,22
3547,2016-10-01,12863,439608838,12,9,0,22
3548,2016-10-01,15034,1466184158,0,20,0,22
3549,2016-10-01,23893,116504222,0,20,2,22
3550,2016-10-01,35873,2646690067,0,20,1,22
3551,2016-10-01,35884,1934964421,1,8,12,22
3552,2016-10-01,44216,308851637,1,14,1,22
3553,2016-10-01,60422,15521774,11,4,5,22
3554,2016-10-01,62749,720627618672848896,1,0,20,22
3555,2016-10-01,64969,733388252355297281,13,9,0,22
3556,2016-10-01,69393,4650980655,0,1,19,22
3557,2016-10-01,73377,52801677,3,0,19,22
3558,2016-10-01,94566,171072419,0,21,0,22
3559,2016-10-01,97597,2592318192,2,11,3,22
3560,2016-10-01,169961,1287128935,0,1,20,22
3561,2016-10-01,187420,4826677880,0,22,0,22
3562,2016-10-01,229814,78408027,2,19,0,22
3563,2016-10-01,268703,302478008,4,1,0,22
3564,2016-10-01,296567,1245111643,1,11,0,22
3565,2016-10-01,305699,2312965854,1,20,0,22
3566,2016-10-01,309016,944879598,0,21,0,22
3567,2016-10-01,316311,846693325,0,22,0,22
3568,2016-10-01,331415,65713015,0,21,0,22
3569,2016-10-01,359066,1597349443,0,22,0,22
3570,2016-10-01,374070,45214513,3,19,0,22
3571,2016-10-01,393358,246988646,0,10,0,22
3572,2016-10-01,414533,1164005534,0,22,0,22
3573,2016-10-01,438422,745347719284334592,0,20,0,22
3574,2016-10-01,455590,1640929196,1,20,1,22
3575,2016-10-01,480847,4126703173,1,21,0,22
3576,2016-10-01,529125,553745986,0,10,0,22
3577,2016-10-01,541605,17552893,0,22,0,22
3578,2016-10-01,550208,140963131,10,7,2,22
3579,2016-10-01,589207,260900063,0,21,0,22
3580,2016-10-01,638664,710260692939612160,0,22,0,22
3581,2016-10-01,644843,2505862446,0,22,0,22
3582,2016-10-01,652601,61570083,0,21,0,22
3583,2016-10-01,701098,4868688743,5,16,0,22
3584,2016-10-01,712254,777548430503653376,5,3,13,22
3585,2016-10-01,755131,95256448,0,22,0,22
3586,2016-10-01,768719,144859811,0,22,0,22
3587,2016-10-01,782272,928989560,0,22,0,22
3588,2016-10-01,782911,3091180052,0,22,0,22
3589,2016-10-01,787073,774161149365325824,0,18,0,22
3590,2016-10-01,789154,3304019777,0,22,0,22
3591,2016-10-01,798476,203756727,0,22,0,22
3592,2016-10-01,825508,128680940,0,22,0,22
3593,2016-10-01,840429,781150322752454656,0,22,0,22
3594,2016-10-01,891859,784935523618058240,1,1,19,22
3595,2016-10-01,900512,65965159,20,2,0,22
3596,2016-10-01,905170,768560221639901185,0,22,0,22
3597,2016-10-01,1038963,381732059,22,0,0,22
3598,2016-10-01,2181,2188196646,0,21,0,21
3599,2016-10-01,3186,214075458,0,21,0,21
3600,2016-10-01,5886,860678558,0,21,0,21
3601,2016-10-01,6382,14764149,0,21,0,21
3602,2016-10-01,8595,166999015,0,15,1,21
3603,2016-10-01,12745,112777525,0,21,0,21
3604,2016-10-01,14190,617619927,0,20,1,21
3605,2016-10-01,18497,18557458,3,18,0,21
3606,2016-10-01,21799,3010704366,0,21,0,21
3607,2016-10-01,23799,901025125,1,18,1,21
3608,2016-10-01,24555,35346943,21,0,0,21
3609,2016-10-01,25447,34383891,0,21,0,21
3610,2016-10-01,32316,711654736114507777,20,1,0,21
3611,2016-10-01,35131,119252795,3,2,16,21
3612,2016-10-01,35144,29222187,0,20,0,21
3613,2016-10-01,37163,392425423,0,21,0,21
3614,2016-10-01,39083,634676291,13,7,1,21
3615,2016-10-01,39764,23282823,1,20,0,21
3616,2016-10-01,42857,23860507,5,16,0,21
3617,2016-10-01,53250,71569841,20,1,0,21
3618,2016-10-01,58551,263801240,0,21,0,21
3619,2016-10-01,63417,22181462,0,20,0,21
3620,2016-10-01,66531,352861762,2,19,0,21
3621,2016-10-01,67660,3390324809,18,3,0,21
3622,2016-10-01,67812,2193089404,2,18,0,21
3623,2016-10-01,70995,3296001394,11,10,0,21
3624,2016-10-01,78340,20405298,17,4,0,21
3625,2016-10-01,100171,2898666911,0,19,0,21
3626,2016-10-01,122541,583127113,0,21,0,21
3627,2016-10-01,131366,90061805,7,0,14,21
3628,2016-10-01,136597,15937460,1,20,0,21
3629,2016-10-01,165805,739953917774045184,0,21,0,21
3630,2016-10-01,167878,1202949210,0,21,0,21
3631,2016-10-01,180018,3438018711,0,21,0,21
3632,2016-10-01,181881,4653017114,13,1,4,21
3633,2016-10-01,211723,201404613,1,20,0,21
3634,2016-10-01,217918,72552866,21,0,0,21
3635,2016-10-01,231719,743600698416332800,19,0,0,21
3636,2016-10-01,252175,16843404,1,19,0,21
3637,2016-10-01,259029,4912262125,0,21,0,21
3638,2016-10-01,293376,2862922384,0,3,18,21
3639,2016-10-01,313606,108437169,0,15,0,21
3640,2016-10-01,362448,1035273427,0,21,0,21
3641,2016-10-01,391626,4201205487,0,21,0,21
3642,2016-10-01,410269,1926831374,0,21,0,21
3643,2016-10-01,422425,3166728471,0,21,0,21
3644,2016-10-01,424435,19579252,1,20,0,21
3645,2016-10-01,426644,32287967,0,21,0,21
3646,2016-10-01,438286,74149816,0,15,6,21
3647,2016-10-01,440122,254566067,0,21,0,21
3648,2016-10-01,440390,757784172010156032,0,21,0,21
3649,2016-10-01,440530,326881762,0,20,1,21
3650,2016-10-01,446026,2869919802,4,17,0,21
3651,2016-10-01,500784,59612125,8,4,0,21
3652,2016-10-01,523307,763585552385925120,12,0,6,21
3653,2016-10-01,536493,372890576,21,0,0,21
3654,2016-10-01,541262,102730504,0,21,0,21
3655,2016-10-01,542055,22635922,1,20,0,21
3656,2016-10-01,550300,56445458,7,0,13,21
3657,2016-10-01,567919,4617564074,0,21,0,21
3658,2016-10-01,592898,37010538,7,6,1,21
3659,2016-10-01,601057,744404934469296128,0,20,0,21
3660,2016-10-01,623372,1053690662,0,20,0,21
3661,2016-10-01,644137,587911995,0,21,0,21
3662,2016-10-01,657335,774685073631219712,0,0,0,21
3663,2016-10-01,754960,2646048026,0,21,0,21
3664,2016-10-01,756011,276533631,0,21,0,21
3665,2016-10-01,763389,271968106,0,21,0,21
3666,2016-10-01,769677,14676030,0,21,0,21
3667,2016-10-01,786513,706701933743087616,0,20,0,21
3668,2016-10-01,825796,1493483694,0,20,0,21
3669,2016-10-01,827083,19375423,1,16,3,21
3670,2016-10-01,833210,25992696,0,21,0,21
3671,2016-10-01,838169,782001636260446208,0,17,0,21
3672,2016-10-01,839682,45612027,0,21,0,21
3673,2016-10-01,915965,772745071208923136,8,4,0,21
3674,2016-10-01,1014414,730627217626005505,21,0,0,21
3675,2016-10-01,1496,67899097,20,0,0,20
3676,2016-10-01,3275,16146535,0,19,0,20
3677,2016-10-01,3874,792038436,0,13,3,20
3678,2016-10-01,4468,704060092065423361,0,18,0,20
3679,2016-10-01,5306,221559802,0,20,0,20
3680,2016-10-01,5515,314205406,2,0,14,20
3681,2016-10-01,6330,768243295,0,20,0,20
3682,2016-10-01,8157,3592477283,1,17,0,20
3683,2016-10-01,8563,1539564943,0,20,0,20
3684,2016-10-01,8881,885642757,0,20,0,20
3685,2016-10-01,13016,202450737,0,20,0,20
3686,2016-10-01,16375,4893086944,3,8,9,20
3687,2016-10-01,23038,21495530,0,19,0,20
3688,2016-10-01,29315,551372332,0,20,0,20
3689,2016-10-01,32147,14457021,4,1,12,20
3690,2016-10-01,34977,469937903,0,18,0,20
3691,2016-10-01,35725,545474475,3,16,0,20
3692,2016-10-01,36040,426361581,1,19,0,20
3693,2016-10-01,37178,183753455,0,20,0,20
3694,2016-10-01,40289,17756037,0,14,0,20
3695,2016-10-01,60085,436314047,12,5,2,20
3696,2016-10-01,60374,4513215379,0,20,0,20
3697,2016-10-01,71768,464228783,0,20,0,20
3698,2016-10-01,84735,2459340000,20,0,0,20
3699,2016-10-01,96894,311663803,20,0,0,20
3700,2016-10-01,108296,708033974,0,20,0,20
3701,2016-10-01,108521,39750808,0,20,0,20
3702,2016-10-01,111756,73204793,2,14,0,20
3703,2016-10-01,114608,266211618,0,20,0,20
3704,2016-10-01,128327,40102509,2,0,4,20
3705,2016-10-01,131313,112887811,1,19,0,20
3706,2016-10-01,181814,437169409,0,20,0,20
3707,2016-10-01,182614,1229007625,0,20,0,20
3708,2016-10-01,187887,4017653352,5,13,0,20
3709,2016-10-01,193759,331196652,0,19,0,20
3710,2016-10-01,206452,2361751704,13,7,0,20
3711,2016-10-01,206837,742484898896740352,1,7,1,20
3712,2016-10-01,249235,4814501080,20,0,0,20
3713,2016-10-01,267271,738759178139770880,0,20,0,20
3714,2016-10-01,273380,95455546,0,20,0,20
3715,2016-10-01,274940,22970630,1,19,0,20
3716,2016-10-01,287705,3434305366,0,20,0,20
3717,2016-10-01,296358,60242617,0,18,0,20
3718,2016-10-01,360157,752910841025101824,1,2,16,20
3719,2016-10-01,367846,475208972,0,19,0,20
3720,2016-10-01,375542,24861904,0,20,0,20
3721,2016-10-01,390533,155744825,0,20,0,20
3722,2016-10-01,396705,24190683,0,20,0,20
3723,2016-10-01,398783,2416569381,0,20,0,20
3724,2016-10-01,399439,597626721,0,20,0,20
3725,2016-10-01,413115,331373838,0,8,12,20
3726,2016-10-01,439754,2718184811,1,18,0,20
3727,2016-10-01,440398,757060562916220928,0,20,0,20
3728,2016-10-01,441788,702217129408356352,0,20,0,20
3729,2016-10-01,450552,324791904,0,20,0,20
3730,2016-10-01,461807,5180711,19,0,1,20
3731,2016-10-01,467972,1444796923,0,20,0,20
3732,2016-10-01,490770,56111506,0,2,18,20
3733,2016-10-01,491220,43052896,1,8,11,20
3734,2016-10-01,494836,2605088229,0,16,0,20
3735,2016-10-01,497276,2194368678,0,20,0,20
3736,2016-10-01,525187,97989030,0,20,0,20
3737,2016-10-01,529471,372035905,0,20,0,20
3738,2016-10-01,540838,1955166505,0,20,0,20
3739,2016-10-01,570648,45583209,0,20,0,20
3740,2016-10-01,590949,768963841,0,20,0,20
3741,2016-10-01,623121,725458108483559427,15,5,0,20
3742,2016-10-01,657317,1687089073,0,7,0,20
3743,2016-10-01,726827,773711196440625152,0,20,0,20
3744,2016-10-01,742047,287958919,0,19,1,20
3745,2016-10-01,756246,69624515,0,20,0,20
3746,2016-10-01,769230,419161723,0,20,0,20
3747,2016-10-01,772992,169117651,0,20,0,20
3748,2016-10-01,786051,1245214176,0,20,0,20
3749,2016-10-01,826881,21678081,0,20,0,20
3750,2016-10-01,830713,2800410130,0,18,1,20
3751,2016-10-01,833199,739599272430051328,1,2,16,20
3752,2016-10-01,836571,786885793,0,20,0,20
3753,2016-10-01,845080,4895097372,0,0,17,20
3754,2016-10-01,879321,550510139,10,0,10,20
3755,2016-10-01,880904,418088914,5,1,0,20
3756,2016-10-01,947299,27348336,0,0,20,20
3757,2016-10-01,971100,13552,0,20,0,20
3758,2016-10-01,1029562,1253067836,15,5,0,20
3759,2016-10-01,1045186,2821175531,0,0,20,20
3760,2016-10-01,106,27494683,0,19,0,19
3761,2016-10-01,448,731606542831603712,3,3,13,19
3762,2016-10-01,726,19808025,1,3,15,19
3763,2016-10-01,2792,1602173694,0,19,0,19
3764,2016-10-01,2844,187657428,0,19,0,19
3765,2016-10-01,7653,767036004,0,15,4,19
3766,2016-10-01,9324,476811284,2,17,0,19
3767,2016-10-01,13004,10682742,1,18,0,19
3768,2016-10-01,18254,143115107,1,18,0,19
3769,2016-10-01,22093,2400901568,9,10,0,19
3770,2016-10-01,22908,73797943,0,14,0,19
3771,2016-10-01,35073,732681446444433408,10,9,0,19
3772,2016-10-01,36469,380664031,0,19,0,19
3773,2016-10-01,41915,169536421,0,11,8,19
3774,2016-10-01,46001,87407427,0,19,0,19
3775,2016-10-01,50174,3096898915,0,19,0,19
3776,2016-10-01,58812,56212918,0,19,0,19
3777,2016-10-01,63458,301019006,1,18,0,19
3778,2016-10-01,64070,105821694,0,1,15,19
3779,2016-10-01,64473,3224685271,0,19,0,19
3780,2016-10-01,82273,26631686,15,4,0,19
3781,2016-10-01,91836,346257872,0,8,10,19
3782,2016-10-01,105667,602937716,9,6,3,19
3783,2016-10-01,110240,838446662,0,19,0,19
3784,2016-10-01,139190,7666932,0,17,0,19
3785,2016-10-01,139877,950883344,0,19,0,19
3786,2016-10-01,164559,516590002,1,0,18,19
3787,2016-10-01,168875,43341535,0,18,0,19
3788,2016-10-01,171161,734207554167922688,18,0,0,19
3789,2016-10-01,177566,21883255,0,3,15,19
3790,2016-10-01,181862,810053322,1,18,0,19
3791,2016-10-01,184228,286971499,0,0,19,19
3792,2016-10-01,249102,3068855836,0,16,0,19
3793,2016-10-01,259577,2376083268,16,0,1,19
3794,2016-10-01,277954,25304264,1,11,7,19
3795,2016-10-01,283311,2244706532,6,1,12,19
3796,2016-10-01,313762,27938990,18,1,0,19
3797,2016-10-01,337457,2998864022,18,1,0,19
3798,2016-10-01,360582,4847157879,0,19,0,19
3799,2016-10-01,361318,1953995952,0,19,0,19
3800,2016-10-01,363075,3998334138,0,19,0,19
3801,2016-10-01,365163,45649295,0,19,0,19
3802,2016-10-01,373311,17816879,0,19,0,19
3803,2016-10-01,387623,108159133,0,16,1,19
3804,2016-10-01,387644,15497298,0,18,0,19
3805,2016-10-01,391746,624124659,3,16,0,19
3806,2016-10-01,403728,384110963,4,14,0,19
3807,2016-10-01,436780,324234025,0,19,0,19
3808,2016-10-01,437228,2975465689,4,4,8,19
3809,2016-10-01,473887,758688864177360896,0,11,0,19
3810,2016-10-01,474358,244255257,0,0,19,19
3811,2016-10-01,480946,21627049,0,19,0,19
3812,2016-10-01,496088,1321040010,0,19,0,19
3813,2016-10-01,520433,763376117428301824,14,5,0,19
3814,2016-10-01,521692,717468384015859712,0,19,0,19
3815,2016-10-01,599716,757769368054947840,15,0,0,19
3816,2016-10-01,605612,32686575,2,17,0,19
3817,2016-10-01,624371,39567488,0,19,0,19
3818,2016-10-01,631027,22718922,3,15,1,19
3819,2016-10-01,641417,12040142,3,13,0,19
3820,2016-10-01,672952,2830245110,0,19,0,19
3821,2016-10-01,685255,131280359,0,18,0,19
3822,2016-10-01,690352,750881078693531649,2,17,0,19
3823,2016-10-01,717366,104587314,0,19,0,19
3824,2016-10-01,717591,765669573769113601,0,19,0,19
3825,2016-10-01,758424,36106134,0,19,0,19
3826,2016-10-01,765423,15138087,0,19,0,19
3827,2016-10-01,767278,591905043,0,18,0,19
3828,2016-10-01,768282,298160639,0,19,0,19
3829,2016-10-01,769232,2712182833,0,19,0,19
3830,2016-10-01,776134,48436267,0,16,0,19
3831,2016-10-01,796242,3524019555,0,19,0,19
3832,2016-10-01,806402,755597273007030272,1,18,0,19
3833,2016-10-01,824295,136340828,0,19,0,19
3834,2016-10-01,824922,16299774,0,18,0,19
3835,2016-10-01,825570,781606219626651648,0,19,0,19
3836,2016-10-01,827388,165985505,0,19,0,19
3837,2016-10-01,834623,2273539045,0,19,0,19
3838,2016-10-01,842312,783012911195172864,0,16,0,19
3839,2016-10-01,847480,785344998388609024,0,19,0,19
3840,2016-10-01,860984,2813551700,0,17,1,19
3841,2016-10-01,943301,785145990168797184,1,0,18,19
3842,2016-10-01,951525,75050573,0,0,19,19
3843,2016-10-01,969202,47479569,0,19,0,19
3844,2016-10-01,970024,2985889075,1,18,0,19
3845,2016-10-01,975233,142447095,0,18,0,19
3846,2016-10-01,977647,775380594293411841,0,18,0,19
3847,2016-10-01,134,2651777845,3,12,1,18
3848,2016-10-01,1135,17269423,0,17,0,18
3849,2016-10-01,1879,109854452,1,17,0,18
3850,2016-10-01,2010,21707139,7,9,0,18
3851,2016-10-01,2379,52832886,1,8,9,18
3852,2016-10-01,3750,514974163,0,18,0,18
3853,2016-10-01,4489,115758601,9,9,0,18
