id,date_captured,tweet_counts
149666,2016-09-12 22:54:07.388646,41
149719,2016-09-12 23:26:55.703901,1
149723,2016-09-12 23:27:10.976199,1
149771,2016-09-12 23:52:47.509536,3
149781,2016-09-13 00:00:12.299328,1
149805,2016-09-13 00:08:26.055584,4
149813,2016-09-13 00:13:12.307139,1
149851,2016-06-29 13:20:54.103219,289
149858,2016-09-13 00:52:11.500373,6
149890,2016-09-13 01:15:28.332147,18
150086,2016-09-13 03:53:09.037194,14
150128,2016-06-29 13:20:54.103219,63
150245,2016-09-13 06:14:45.462046,1
150585,2016-09-13 11:36:50.013008,22
150599,2016-09-13 11:44:04.743533,1
150611,2016-09-13 11:51:07.520202,11
150765,2016-09-13 13:30:58.338826,1
150836,2016-09-13 14:00:07.002402,17
150912,2016-09-13 14:25:47.356992,57
150919,2016-09-13 14:29:22.737536,1
150930,2016-09-13 14:32:38.077556,3
150937,2016-09-13 14:33:07.942967,1
150938,2016-09-13 14:34:16.437289,1
150950,2016-09-13 14:40:05.016249,29
151009,2016-09-13 14:52:36.74902,1
151143,2016-09-13 15:52:52.512482,1
151189,2016-09-13 16:08:07.426227,124
151226,2016-09-13 16:21:54.001676,20
151237,2016-09-13 16:28:39.655936,19
151285,2016-09-13 16:49:14.752658,13
151431,2016-09-13 17:55:51.391756,2
151447,2016-09-13 18:00:07.502828,117
151498,2016-09-13 18:15:29.891553,13
151524,2016-09-13 18:26:55.382568,1
151563,2016-09-13 18:40:20.30753,6
151712,2016-09-13 20:00:10.473,4
151754,2016-09-13 20:14:46.846725,1
151792,2016-09-13 20:37:08.554792,99
151812,2016-09-13 20:46:56.013685,1
151819,2016-09-13 20:49:15.532527,2
151821,2016-09-13 20:47:55.342102,1
151823,2016-09-13 20:51:44.217136,3
151841,2016-09-13 21:01:50.563895,6
151854,2016-09-13 21:08:05.670926,3
151858,2016-09-13 21:09:18.094905,3
151860,2016-09-13 21:09:27.439201,69
151876,2016-09-13 21:17:57.116633,1
151891,2016-09-13 21:30:50.15117,2209
151926,2016-09-13 21:47:25.088413,1
151956,2016-09-13 22:00:08.237729,16
151975,2016-09-13 22:01:34.038217,1
151983,2016-09-13 22:06:15.195591,20
151999,2016-09-13 22:16:54.606241,129
152010,2016-09-13 22:20:46.748448,3
152036,2016-09-13 22:42:55.621663,1
152086,2016-09-13 23:14:07.428096,3
152154,2016-09-13 23:47:00.766634,1
152160,2016-09-13 23:50:08.606135,75
152164,2016-09-13 23:53:59.799948,1
152176,2016-09-13 23:53:59.783253,2
152285,2016-09-14 01:15:42.659139,1
152394,2016-09-14 02:43:42.793935,11
152403,2016-09-14 02:50:25.502486,3
152432,2016-09-14 03:14:01.518083,11
152503,2016-09-14 04:03:37.636446,3
152558,2016-09-14 04:48:04.857846,1
152613,2016-06-29 13:20:54.103219,124
152676,2016-09-14 06:09:01.592202,2
152680,2016-09-14 06:12:03.342822,1
152698,2016-09-14 06:37:09.005231,78
152848,2016-09-14 09:44:50.940512,1
152854,2016-09-14 09:48:40.932354,2
152858,2016-09-14 10:00:16.435492,137
153096,2016-09-14 12:47:34.587834,1
153105,2016-09-14 12:47:34.570732,1
153330,2016-09-14 14:51:26.19029,22
153367,2016-09-14 15:09:19.202015,5
153395,2016-09-14 15:18:07.642095,9
153452,2016-09-14 15:44:01.308754,1
153467,2016-09-14 15:52:06.823185,7
153475,2016-09-14 15:55:03.688753,1
153476,2016-09-14 15:56:04.323818,1
153681,2016-09-14 17:01:11.345625,242
153704,2016-09-14 17:12:49.419307,63
153708,2016-09-14 17:13:35.564934,1
153715,2016-09-14 17:15:02.672461,1
153747,2016-09-14 17:35:49.311325,3
153748,2016-09-14 17:35:31.352546,103
153789,2016-09-14 17:54:29.497525,3
153802,2016-09-14 18:00:07.704888,13
153806,2016-09-14 18:00:08.123165,7
153823,2016-09-14 18:01:19.570916,1
153863,2016-09-14 18:13:37.739188,24
153865,2016-09-14 18:14:04.566851,421
153873,2016-09-14 18:18:44.375563,5
153878,2016-09-14 18:19:27.150943,7
153907,2016-09-14 18:32:42.650367,1
153908,2016-09-14 18:33:02.072591,5
153973,2016-09-14 18:57:28.022732,89
154061,2016-09-14 19:40:45.158699,1
154090,2016-09-14 20:00:07.259523,6
154119,2016-09-14 20:07:33.808017,2
154121,2016-09-14 20:08:28.693326,15
154122,2016-09-14 20:08:05.998568,2
154144,2016-09-14 20:20:04.905923,42
154145,2016-09-14 20:19:51.5505,5
154176,2016-09-14 20:29:06.869698,1
154182,2016-09-14 20:32:27.257489,767
154189,2016-09-14 20:36:27.894112,43
154199,2016-09-14 20:38:52.646706,621
154265,2016-09-14 21:07:12.528755,1
154291,2016-09-14 21:18:19.635874,842
154300,2016-09-14 21:20:38.092105,1
154307,2016-09-14 21:22:17.67899,297
154356,2016-09-14 21:42:36.101299,26
154365,2016-09-14 21:45:24.178377,14
154456,2016-09-14 22:18:15.886874,39
154563,2016-09-14 23:14:26.71103,3
154581,2016-09-14 23:34:52.176499,14
154729,2016-09-15 01:06:04.054057,4
154751,2016-09-15 01:20:16.446338,2
154772,2016-09-15 01:26:45.407741,1
154773,2016-09-15 01:29:05.941983,6
154821,2016-09-15 02:02:13.489558,3
154897,2016-09-15 03:21:22.919135,25
154917,2016-09-15 03:39:37.620479,82
155095,2016-09-15 06:00:14.178193,1044
155184,2016-09-15 07:23:08.484212,7
155280,2016-09-15 09:29:05.964986,1
155324,2016-09-15 10:25:30.712845,262
155327,2016-09-15 10:27:57.375247,85
155352,2016-09-15 10:48:24.591692,9
155601,2016-09-15 13:04:52.635264,5
155652,2016-09-15 13:26:49.5159,3
155659,2016-09-15 13:27:35.006976,1
155687,2016-09-15 13:41:28.495442,1
155749,2016-09-15 14:05:04.314528,13
155772,2016-09-15 14:16:51.582185,1
155825,2016-09-15 14:41:00.108102,1
155827,2016-09-15 14:44:19.802578,42
155845,2016-09-15 14:52:22.407216,1
155892,2016-09-15 15:17:09.313724,35
155917,2016-09-15 15:28:39.64836,2
155940,2016-09-15 15:39:38.751509,10
155976,2016-09-15 16:00:08.989303,2
155980,2016-09-15 16:00:13.769099,9
155998,2016-09-15 16:05:08.808429,38
156025,2016-09-15 16:12:52.138014,2
156029,2016-09-15 16:13:06.766498,4
156044,2016-09-15 16:21:32.807493,1
156071,2016-09-15 16:33:15.171931,27
156079,2016-06-29 13:20:54.103219,33
156136,2016-09-15 17:03:59.019529,16
156323,2016-09-15 18:29:24.476141,3
156339,2016-09-15 18:35:40.504087,1
156381,2016-09-15 18:56:15.618436,40
156397,2016-09-15 19:01:58.298761,6
156465,2016-09-15 19:36:08.118543,10
156489,2016-09-15 19:49:02.416066,57
156601,2016-09-15 20:32:54.797137,32
156649,2016-09-15 20:45:17.365697,7
156691,2016-09-15 21:04:30.659445,27
156747,2016-09-15 21:31:52.434731,59
156783,2016-09-15 21:50:17.579254,46
156833,2016-09-15 22:11:27.871552,1
156855,2016-09-15 22:21:37.611857,4
156887,2016-09-15 22:40:24.744579,72
156894,2016-09-15 22:43:50.572168,1
156918,2016-09-15 22:54:34.796949,70
157058,2016-09-16 00:26:21.83407,13
157066,2016-09-16 00:31:11.300853,2
157094,2016-09-16 00:54:36.202278,36
157103,2016-09-16 00:59:48.881986,13
157121,2016-09-16 01:12:32.730718,130
157134,2016-09-16 01:30:47.447701,3
157143,2016-09-16 01:31:09.005832,73
157225,2016-09-16 02:42:13.46137,13
157266,2016-09-16 03:23:25.865652,1
157281,2016-09-16 03:54:47.430709,2
157354,2016-09-16 04:48:51.963311,1
157360,2016-09-16 04:56:00.051189,20
157371,2016-09-16 05:07:07.6628,2
157511,2016-09-16 07:11:52.276922,1
157608,2016-09-16 08:22:54.444303,6
157675,2016-09-16 09:41:26.949537,5
157815,2016-09-16 11:42:00.972471,4
157828,2016-09-16 11:55:40.651724,23
157873,2016-09-16 12:04:30.064361,1
157971,2016-09-16 13:01:14.967005,1
158053,2016-09-16 13:36:04.768497,2
158079,2016-09-16 13:46:19.563527,137
158136,2016-09-16 14:08:59.900965,1
158195,2016-09-16 14:29:59.175947,4
158320,2016-09-16 15:19:15.008863,8
158360,2016-09-16 15:34:07.381221,87
158386,2016-09-16 15:51:25.755082,23
158389,2016-09-16 15:53:45.053456,63
158400,2016-09-16 15:57:44.138262,8
158401,2016-09-16 16:00:06.551316,7
158408,2016-09-16 16:00:15.589412,3
158433,2016-09-16 16:06:47.027173,2
158438,2016-09-16 16:09:00.098387,8
158483,2016-09-16 16:21:26.287574,1
158525,2016-09-16 16:34:38.288488,2760
158564,2016-09-16 16:47:35.772753,17
158573,2016-09-16 16:50:04.635817,1
158636,2016-09-16 17:10:38.226568,5
158640,2016-09-16 17:13:40.242164,17
158682,2016-09-16 17:30:44.188161,2
158745,2016-09-16 17:57:01.882593,1
158751,2016-09-16 18:00:08.243792,7
158780,2016-09-16 18:10:30.599631,1055
158865,2016-09-16 18:43:59.086931,3
158958,2016-09-16 19:11:33.517073,2
159009,2016-09-16 19:27:35.848881,47
159026,2016-09-16 19:33:12.091392,75
159064,2016-09-16 19:45:47.295858,7
159102,2016-09-16 20:00:12.024835,3
159107,2016-09-16 20:00:13.042403,33
159139,2016-09-16 20:07:49.885783,1
159165,2016-09-16 20:21:23.353087,6
159169,2016-09-16 20:22:16.297657,1
159211,2016-09-16 20:39:08.416049,32
159223,2016-09-16 20:45:07.499598,43
159301,2016-09-16 21:19:55.682551,11
159311,2016-09-16 21:24:42.176489,1
159345,2016-09-16 21:42:34.1503,14
159372,2016-09-16 21:58:13.972649,14
159419,2016-09-16 22:17:27.144438,1
159432,2016-09-16 22:23:20.205741,1
159435,2016-09-16 22:24:05.288187,3
159516,2016-09-16 23:16:28.151273,10
159555,2016-09-16 23:38:11.671687,4
159590,2016-09-17 00:00:07.130827,43
159696,2016-09-17 01:12:41.906802,37
159719,2016-09-17 01:30:52.741029,1
159720,2016-09-17 01:31:33.270171,1
159816,2016-09-17 02:50:21.465749,4
159820,2016-09-17 02:54:17.563651,95
159877,2016-09-17 04:00:05.921948,779
159944,2016-09-17 04:36:08.892708,2
160031,2016-09-17 06:10:24.932939,1
160214,2016-09-17 10:05:56.463704,1
160251,2016-09-17 10:53:53.129368,1
160271,2016-09-17 11:11:59.37074,1
160383,2016-09-17 12:36:36.567978,1
160558,2016-09-17 14:35:25.85069,5
160961,2016-09-17 18:57:10.536464,12
161005,2016-09-17 19:24:14.323832,1
161006,2016-09-17 19:24:23.219535,6
161024,2016-09-17 19:32:50.744595,1
161080,2016-09-17 20:10:11.866601,1
161159,2016-09-17 21:10:41.742355,26
161384,2016-09-17 23:27:52.202334,4
161405,2016-09-17 23:40:51.797385,1
161409,2016-09-17 23:43:58.198043,1
161418,2016-09-17 23:57:10.219924,2
161440,2016-09-18 00:12:38.052263,2
161453,2016-09-18 00:21:07.232054,12
161459,2016-09-18 00:35:16.39804,1
161471,2016-09-18 00:38:01.682782,1
161487,2016-09-18 01:04:19.931112,1
161562,2016-09-18 02:13:54.957941,1
161575,2016-09-18 02:35:55.169281,1
161602,2016-09-18 03:01:07.715096,4
161634,2016-09-18 03:46:48.287747,8
161815,2016-06-29 13:20:54.103219,3
161936,2016-09-18 10:30:34.267562,1
162204,2016-09-18 14:22:02.662299,1
162274,2016-09-18 14:56:05.162406,2
162385,2016-09-18 16:11:08.381329,1
162498,2016-09-18 17:17:27.339512,12
162514,2016-06-29 13:20:54.103219,152
162553,2016-09-18 17:49:55.172204,1
162585,2016-09-18 18:03:17.704815,4
162642,2016-09-18 18:44:50.307349,4
162643,2016-09-18 18:45:19.544737,2
162682,2016-09-18 19:06:48.237404,2
162734,2016-09-18 19:37:59.250116,10
162854,2016-09-18 21:00:34.628525,1
162861,2016-09-18 21:04:11.066123,4
162906,2016-09-18 21:30:36.639933,10
163004,2016-09-18 22:31:08.93247,545
163018,2016-09-18 22:43:41.603158,5
163032,2016-09-18 22:49:13.345226,3
163074,2016-09-18 23:24:17.235706,24
163141,2016-09-19 00:00:11.428478,2
163175,2016-09-19 00:53:09.388171,151
163201,2016-09-19 01:19:18.990932,1
163202,2016-09-19 01:19:36.095295,7
163205,2016-09-19 01:24:56.338741,1
163244,2016-09-19 01:48:07.248338,3
163326,2016-09-19 02:36:10.451846,6
163397,2016-09-19 03:44:07.141801,62
163430,2016-09-19 04:08:29.328541,38
163469,2016-09-19 04:44:55.744486,4
163509,2016-09-19 05:25:54.92218,1
163514,2016-09-19 05:27:48.77755,1
163517,2016-09-19 05:31:30.448109,1
163790,2016-09-19 09:47:12.309371,1
163962,2016-09-19 12:00:09.723477,26
164035,2016-09-19 12:34:23.267591,2
164074,2016-09-19 12:59:13.998768,1
164085,2016-09-19 13:03:33.838583,2
164102,2016-09-19 13:14:12.404706,3
164242,2016-09-19 14:15:18.837819,1
164309,2016-09-19 14:44:35.876564,8
164351,2016-09-19 15:08:08.821864,338
164360,2016-09-19 15:13:35.704259,1
164431,2016-09-19 15:37:42.745506,1
164445,2016-09-19 15:42:10.792095,5
164457,2016-09-19 15:46:46.856874,189
164463,2016-09-19 15:48:43.336302,239
164482,2016-09-19 15:55:45.612786,20
164572,2016-09-19 16:31:05.548497,1
164624,2016-09-19 16:51:32.186689,30
164630,2016-09-19 16:54:39.469932,4
164765,2016-09-19 17:49:38.101327,30
164786,2016-09-19 18:00:06.724653,13
164815,2016-09-19 18:10:47.484328,5
164819,2016-09-19 18:12:15.646058,9
164886,2016-09-19 18:34:43.938296,13
164916,2016-09-19 18:46:20.563931,27
164972,2016-09-19 19:03:56.02756,2
164986,2016-09-19 19:13:11.438955,197
165013,2016-09-19 19:22:24.248941,25
165062,2016-09-19 19:43:43.419284,2
165081,2016-09-19 19:53:37.506508,2
165099,2016-09-19 20:00:07.308861,299
165246,2016-09-19 21:00:13.494638,18
165273,2016-09-19 21:11:39.74304,1
165302,2016-09-19 21:29:49.987755,12
165345,2016-09-19 21:51:44.179267,1
165361,2016-09-19 22:00:10.51852,1
165380,2016-09-19 22:01:57.506635,11
165397,2016-06-29 13:20:54.103219,186
165408,2016-09-19 22:15:03.332173,10
165426,2016-09-19 22:27:24.665009,37
165446,2016-09-19 22:36:36.381212,65
165447,2016-09-19 22:35:19.958258,1
165458,2016-09-19 22:47:27.138582,33
165463,2016-09-19 22:50:51.912209,2
165571,2016-09-19 23:42:24.979081,1
165586,2016-09-19 23:51:17.590041,16
165605,2016-09-20 00:00:03.604082,1
165677,2016-09-20 00:49:08.28326,2
165733,2016-09-20 01:18:43.367563,15
165766,2016-09-20 01:41:22.690158,20
165777,2016-09-20 01:50:39.68022,5
165841,2016-09-20 02:39:57.74077,1
165864,2016-09-20 03:00:16.862544,1
165900,2016-09-20 03:37:05.399443,1
165908,2016-09-20 03:43:12.267913,6
165916,2016-09-20 03:47:00.853296,6
165932,2016-09-20 03:54:42.883487,2
165960,2016-09-20 04:00:13.136485,1
165973,2016-09-20 04:23:36.79288,15
165975,2016-09-20 04:24:18.09818,1
166090,2016-09-20 06:06:21.485892,11
166098,2016-09-20 06:14:44.14425,1
166119,2016-09-20 06:32:38.034481,2
166263,2016-09-20 09:23:41.423493,1
166371,2016-09-20 11:06:19.053513,1
166456,2016-09-20 12:02:55.288223,1
166529,2016-09-20 12:44:53.146034,3
166625,2016-09-20 13:36:07.294207,2
166729,2016-09-20 14:13:36.214934,1
166737,2016-09-20 14:17:58.029109,1
166868,2016-09-20 15:04:10.587567,41
166875,2016-09-20 15:07:50.605124,36
166889,2016-09-20 15:14:20.535783,1
166918,2016-09-20 15:26:14.787657,1
166922,2016-09-20 15:27:15.442614,8
166955,2016-09-20 15:43:26.696947,4
166973,2016-09-20 15:52:16.353631,13
166991,2016-09-20 15:57:25.077377,2
166994,2016-09-20 15:58:23.122672,2
166999,2016-09-20 16:00:09.238622,777
167001,2016-09-20 16:00:11.274603,63
167029,2016-09-20 16:07:26.955681,15
167033,2016-09-20 16:08:50.766586,2
167034,2016-09-20 16:10:24.949475,32
167067,2016-09-20 16:28:28.478798,8
167098,2016-09-20 16:46:14.625742,1
167102,2016-09-20 16:49:46.124783,26
167158,2016-09-20 17:07:08.529813,23
167227,2016-09-20 17:38:04.320858,37
167268,2016-09-20 17:58:17.699852,7
167272,2016-09-20 18:00:07.011915,5
167321,2016-09-20 18:19:26.485242,2
167382,2016-09-20 18:50:38.137014,2
167391,2016-09-20 18:56:10.370203,18
167395,2016-09-20 18:57:27.22647,17
167425,2016-09-20 19:10:54.598479,4
167433,2016-09-20 19:13:24.729518,9
167483,2016-09-20 19:28:13.951915,5
167527,2016-09-20 19:49:23.578198,5
167588,2016-09-20 20:09:33.882526,2
167614,2016-09-20 20:17:52.183497,32
167657,2016-09-20 20:44:07.148392,26
167737,2016-09-20 21:23:20.940213,1
167755,2016-09-20 21:42:53.716352,7
167851,2016-09-20 22:30:19.804245,4
167870,2016-09-20 22:41:46.214015,435
167901,2016-09-20 23:01:10.987273,473
167904,2016-09-20 23:01:34.049118,2
167964,2016-09-20 23:33:18.658166,27
168001,2016-09-21 00:00:10.6717,7
168059,2016-09-21 00:38:15.81854,3
168125,2016-09-21 01:38:31.753936,1
168186,2016-09-21 02:25:48.232705,15
168192,2016-09-21 02:30:33.574844,1
168331,2016-09-21 04:07:56.156485,1
168361,2016-09-21 04:41:10.263954,6
168441,2016-09-21 06:00:10.28822,11
168679,2016-09-21 10:00:15.336757,26
168839,2016-09-21 12:00:09.853661,30
169146,2016-09-21 14:13:24.097705,379
169176,2016-09-21 14:27:43.768456,4
169247,2016-09-21 14:57:10.62001,14
169255,2016-09-21 15:00:07.686127,61
169265,2016-09-21 15:02:38.61954,144
169275,2016-09-21 15:06:18.645402,41
169299,2016-09-21 15:16:02.754308,1
169332,2016-09-21 15:28:56.217755,2
169344,2016-09-21 15:34:09.356318,10
169357,2016-09-21 15:38:09.518914,1
169395,2016-09-21 15:53:10.694871,13
169534,2016-09-21 16:52:08.521641,2
169563,2016-09-21 17:08:15.775542,9
169564,2016-09-21 17:08:13.163806,18
169587,2016-09-21 17:13:47.762987,1
169617,2016-09-21 17:30:11.795605,6
169650,2016-09-21 17:44:46.977989,1
169716,2016-09-21 18:10:17.740659,3
169773,2016-09-21 18:39:23.745302,1
169812,2016-09-21 18:58:47.44179,28
169896,2016-09-21 19:40:24.652865,2
169908,2016-09-21 19:45:47.283509,771
169909,2016-09-21 19:45:40.446358,23
169989,2016-09-21 20:56:03.081282,3
170007,2016-09-21 21:04:07.818798,1
170010,2016-09-21 21:06:16.295608,5
170039,2016-09-21 21:17:45.60628,2
170055,2016-09-21 21:25:19.828296,45
170079,2016-09-21 21:37:31.19143,2
170089,2016-09-21 21:42:13.817187,23
170113,2016-09-21 21:53:24.908822,2
170122,2016-09-21 21:57:45.391821,2
170130,2016-09-21 22:00:07.364901,36
170148,2016-09-21 22:02:24.091216,67
170158,2016-09-21 22:07:25.658565,1
170178,2016-09-21 22:17:19.208378,10
170242,2016-09-21 22:50:39.189722,45
170245,2016-09-21 22:52:07.275578,41
170323,2016-09-21 23:34:15.406228,1
170347,2016-09-21 23:44:43.342502,1
170377,2016-09-22 00:00:08.46127,23
170387,2016-09-22 00:00:38.400397,15
170389,2016-09-22 00:02:05.653288,7
170456,2016-09-22 00:45:54.435947,1
170487,2016-09-22 01:10:29.261478,1
170488,2016-09-22 01:08:32.426506,4
170499,2016-09-22 01:17:21.392546,10
170538,2016-09-22 01:51:06.660401,567
170835,2016-09-22 06:00:10.638476,1
170844,2016-09-22 06:00:12.035549,1
170866,2016-06-29 13:20:54.103219,229
171159,2016-09-22 11:26:18.41133,13
171199,2016-09-22 11:52:25.870116,2
171203,2016-09-22 11:55:28.188994,2
171291,2016-09-22 12:30:56.421687,14
171378,2016-09-22 13:17:04.864239,4
171385,2016-09-22 13:17:46.962141,1
171550,2016-09-22 14:34:24.842146,1
171560,2016-09-22 14:37:49.319032,2
171566,2016-09-22 14:39:17.748541,12
171692,2016-09-22 15:30:49.358172,30
171725,2016-06-29 13:20:54.103219,286
171728,2016-09-22 15:45:33.634645,1
171738,2016-09-22 15:49:12.732302,1
171835,2016-09-22 16:28:15.169342,64
171960,2016-09-22 17:07:19.791987,3
171988,2016-09-22 17:20:01.015527,25
172033,2016-09-22 17:32:52.425945,57
172101,2016-09-22 18:00:08.557799,1
172139,2016-09-22 18:11:54.287676,1
172191,2016-09-22 18:42:09.879088,11
172311,2016-09-22 19:40:34.759934,476
172451,2016-09-22 20:29:01.623873,5
172462,2016-09-22 20:33:20.022852,5
172480,2016-09-22 20:44:06.746368,1
172486,2016-09-22 20:47:31.690381,1343
172499,2016-09-22 20:53:15.491577,1
172539,2016-09-22 21:13:12.270141,39
172610,2016-09-22 21:36:57.914045,1
172639,2016-09-22 21:50:42.779472,1
172709,2016-09-22 22:30:15.791307,24
172744,2016-09-22 22:51:56.123867,1
172762,2016-09-22 23:01:15.049871,1
172779,2016-09-22 23:12:25.078823,4
172872,2016-09-22 23:56:03.758678,20
172883,2016-09-22 23:59:22.283613,1
172891,2016-09-23 00:00:14.111494,1
172894,2016-09-23 00:02:44.686511,2
172950,2016-09-23 00:40:31.632988,1
172981,2016-09-23 00:58:22.238268,16
173027,2016-09-23 01:20:10.888037,11
173087,2016-09-23 02:08:10.560133,319
173202,2016-09-23 03:59:13.263715,1
173293,2016-09-23 05:39:11.606243,2
173311,2016-09-23 05:47:56.185452,1
173430,2016-06-29 13:20:54.103219,14
173578,2016-09-23 09:46:35.387691,6
173759,2016-09-23 12:00:06.990203,123
173762,2016-09-23 12:00:07.345126,5
173811,2016-09-23 12:15:37.840185,1
173848,2016-09-23 12:34:04.227805,1
174049,2016-09-23 13:57:17.411723,1
174066,2016-09-23 14:00:47.309485,1
174067,2016-09-23 14:00:51.155794,203
174068,2016-09-23 14:04:31.72773,7
174108,2016-09-23 14:21:08.469487,1
174133,2016-09-23 14:30:02.405547,59
174202,2016-09-23 15:00:37.30055,25
174301,2016-09-23 15:50:45.794188,24
174365,2016-09-23 16:16:55.261857,2
174366,2016-09-23 16:18:15.557648,1
174373,2016-09-23 16:20:34.639636,127
174456,2016-09-23 16:52:00.690846,556
174461,2016-09-23 16:52:24.473194,2
174482,2016-09-23 17:04:06.93467,153
174485,2016-09-23 17:05:51.961957,27
174497,2016-09-23 17:11:11.291917,17
174512,2016-09-23 17:17:08.776437,9
174523,2016-09-23 17:22:57.830224,4
174603,2016-09-23 18:00:06.458469,9
174746,2016-09-23 18:53:59.256404,1
174823,2016-09-23 19:31:26.695738,11
174843,2016-09-23 19:42:57.745099,1
175013,2016-09-23 20:58:20.726115,40
175015,2016-09-23 20:58:22.319515,4
175053,2016-09-23 21:17:09.539981,7
175071,2016-09-23 21:24:49.630836,1
175103,2016-09-23 21:39:41.127932,4
175223,2016-09-23 22:36:54.015119,1
175231,2016-09-23 22:40:32.350556,25
175242,2016-09-23 22:44:12.442754,17
175254,2016-09-23 22:46:24.61202,3
175324,2016-09-23 23:21:43.084275,1
175386,2016-09-24 00:00:14.026492,4
175434,2016-09-24 00:32:07.791667,14
175570,2016-09-24 02:00:16.459325,31
175581,2016-09-24 02:02:15.534239,5
175650,2016-09-24 03:09:39.775381,2
175682,2016-09-24 03:42:22.377842,2
175896,2016-09-24 08:00:11.284126,1
175948,2016-09-24 09:54:50.81244,1
176088,2016-09-24 11:56:43.87911,1
176137,2016-09-24 12:30:09.220196,2
176272,2016-09-24 13:40:08.902737,2
176647,2016-09-24 17:23:35.12413,44
176684,2016-09-24 17:41:41.661144,375
176748,2016-09-24 18:21:54.377195,295
176790,2016-09-24 19:03:13.413439,1
176855,2016-09-24 19:33:20.430396,1
177001,2016-09-24 20:49:47.224639,2
177112,2016-09-24 22:00:12.837958,6
177120,2016-09-24 22:09:14.48418,2
177122,2016-09-24 22:09:32.339071,2
177194,2016-09-24 23:00:13.465373,14
177253,2016-09-24 23:58:54.164727,2
177274,2016-09-25 00:17:17.946366,57
177275,2016-09-25 00:19:39.851011,1
177301,2016-09-25 00:54:51.995725,2
177358,2016-09-25 01:46:07.09607,5
177366,2016-09-25 01:49:59.854744,1
177476,2016-09-25 03:53:27.801205,1
177555,2016-09-25 05:26:31.987506,6
177607,2016-09-25 07:00:21.596985,2
177948,2016-09-25 13:23:15.037434,1
177987,2016-09-25 13:49:03.600972,4
178000,2016-09-25 13:58:53.275884,1
178064,2016-09-25 14:38:06.681137,1
178065,2016-09-25 14:39:39.946241,1
178149,2016-09-25 15:30:25.200723,3
178316,2016-09-25 17:12:54.096468,1
178324,2016-09-25 17:20:35.98648,3
178337,2016-09-25 17:28:04.722714,1
178422,2016-09-25 18:06:47.471384,1
178431,2016-09-25 18:10:09.888506,26
178543,2016-09-25 19:24:49.307908,1
178693,2016-09-25 21:09:54.078647,1
178710,2016-09-25 21:22:20.631093,1
178812,2016-09-25 22:15:46.122221,1
178880,2016-09-25 22:53:53.622932,2
178996,2016-09-26 00:29:51.793011,1
179031,2016-09-26 00:54:08.076993,4
179061,2016-09-26 01:28:27.584387,9
179078,2016-09-26 01:38:20.610043,9
179110,2016-09-26 02:00:10.934035,45
179216,2016-09-26 03:21:04.654301,6
179220,2016-09-26 03:27:10.18351,9
179240,2016-09-26 03:45:54.955561,1
179270,2016-09-26 04:16:42.093608,10
179294,2016-09-26 04:34:41.515481,34
179540,2016-09-26 08:54:52.520663,3
179566,2016-09-26 09:38:39.818906,1
179571,2016-09-26 09:45:28.103155,1
179679,2016-09-26 10:58:21.776399,2574
179759,2016-09-26 11:47:17.480425,334
179908,2016-09-26 12:53:21.720694,1
179918,2016-09-26 12:59:15.304624,3
180021,2016-09-26 13:50:18.708301,11
180045,2016-09-26 14:00:09.362684,2
180070,2016-09-26 14:07:09.716546,1
180101,2016-09-26 14:22:56.097437,7
180244,2016-09-26 15:25:43.426333,14
180251,2016-09-26 15:28:06.177108,5
180267,2016-09-26 15:33:00.969164,1
180293,2016-09-26 15:40:30.176865,4
180296,2016-09-26 15:42:12.743932,18
180404,2016-09-26 16:14:26.61222,10
180444,2016-09-26 16:27:53.948395,62
180470,2016-09-26 16:38:41.214557,28
180615,2016-09-26 17:30:55.812484,15
180693,2016-09-26 18:00:21.017838,4
180722,2016-09-26 18:10:39.682747,811
180752,2016-06-29 13:20:54.103219,58
180755,2016-09-26 18:26:13.766397,7
180781,2016-09-26 18:39:15.346783,10
180791,2016-09-26 18:43:04.401647,7
180840,2016-09-26 19:04:33.69862,1
180860,2016-06-29 13:20:54.103219,65
180885,2016-09-26 19:26:52.793454,2
181147,2016-09-26 21:04:52.382121,2
181178,2016-09-26 21:16:12.603473,741
181253,2016-09-26 21:49:20.942618,1
181289,2016-09-26 22:00:14.268341,2
181340,2016-09-26 22:21:10.457507,8
181387,2016-09-26 22:40:11.667889,13
181423,2016-09-26 22:56:27.446862,1
181432,2016-09-26 23:00:40.931536,1
181473,2016-09-26 23:14:53.410029,4
181479,2016-09-26 23:18:06.408257,1
181480,2016-09-26 23:17:34.306266,3
181492,2016-09-26 23:26:43.333128,1
181499,2016-09-26 23:31:40.717153,17
181571,2016-09-27 00:01:53.138855,1
181610,2016-09-27 00:25:45.039759,1
181615,2016-09-27 00:28:24.436089,25
181642,2016-09-27 00:49:58.361236,136
181648,2016-09-27 00:55:07.56383,1
181688,2016-09-27 01:06:49.840063,20
181696,2016-09-27 01:13:07.057431,270
181703,2016-09-27 01:12:22.863164,1
181710,2016-09-27 01:18:00.156302,865
181721,2016-09-27 01:20:12.374904,6
181723,2016-09-27 01:21:02.572079,4
181726,2016-09-27 01:21:42.303151,4
181740,2016-09-27 01:24:26.195874,1
181759,2016-09-27 01:36:54.992542,14
181761,2016-09-27 01:37:15.575795,22
181774,2016-09-27 01:44:24.505932,1
181786,2016-09-27 01:48:31.922972,70
